mod_id;mod_mo_id;mod_it_id;mod_qtity;mod_fromlocation;mod_tolocation
1939;1488;1488;11064;MCK1HHL85FMNP28 ;20J71ARKQ786AL6 
1940;2047;2047;8538;5PL0R5JNDD0HOIC ;XVJ4T2Y3B2JNSKH 
1941;2623;2623;13055;AMCVJMYKY5SKYVW ;9FHY8I822ZEH0G5 
1942;9524;9524;10316;VVWQ9LBHTXO4H4K ;Y0314QNZ2FVYQ3S 
1943;234;234;3666;3ZC2PCJJR01MCZO ;QMXV37QFNH2TOG3 
1944;1659;1659;5214;GLLTMLDPBV2LXU3 ;X9PSGGIISHVTM9B 
1945;1276;1276;14654;K5GYIUPJBDY8JP4 ;78RDJA5Q9OENOTA 
1946;1037;1037;1306;86NWIQ1IMNRUAXL ;B01HEZP94E2LBWS 
1947;456;456;12656;X717IPZMV2H9M55 ;53MGOQBM3YIR2VU 
1948;676;676;7578;R8DR67BU4YCV3U8 ;79HL8UK7II957KF 
1949;1540;1540;1206;R1BBNXBI710G9RV ;W0HK6UXLPEDGHX7 
1950;2352;2352;9267;H532KTQQW72KC4I ;J3E2E64BJEX6G6E 
1951;1998;1998;3673;T3HLTTYUWUK56VK ;J5V1D9SDBWWTG4P 
1952;1135;1135;5050;3VDYR5UYALFFUR5 ;B0L45CXPW61RWR4 
1953;1993;1993;14189;IZM6AANO685P9LJ ;0TXC25VAB1QI9AU 
1954;989;989;8221;MQHGQK8N9JA8EIZ ;OCVGKAE6754770G 
1955;2259;2259;14713;OGM78E1S8PRJ04O ;RDTN7DJ54AT3LFG 
1956;1001;1001;6176;1DT3AOCXQYWRZE9 ;NULL
1957;9877;9877;4640;900SYBS8OO81SPN ;BM3KVOYQFQ4W0N2 
1958;657;657;9721;UL60PVV04PGAHAT ;L6QVG78BTQB9GAK 
1959;1977;1977;7678;F3903VQPLKFMGB4 ;PIWLXWO2F37G9M4 
1960;2232;2232;12009;ARWE78YD40O9VHQ ;8IIFOK53DRR5DO9 
1961;245;245;2436;VDLPFN1YUHF4G9J ;5C7HRGDOHOGC0R1 
1962;6116;6116;8243;KGZQDEM74WV27HU ;LT1XR535DS855JP 
1963;59;59;9999;U1Q2QFKNQYKQTUX ;U2AWFMPR5TX04S3 
1964;3627;3627;13263;GVPFH00GQELJRYR ;PKKJNBC0924Y87J 
1965;125;125;4013;MBAEIG24VCZFUWD ;YOIXG5QY49SY820 
1966;1363;1363;11833;Z0MBSFLU1ABCU1V ;OLFKY54IPANDIRJ 
1967;3660;3660;4748;664IKICZSKJ50LM ;AY1F965KTLFDJES 
1968;1501;1501;7390;0BJRCFL6PFD85QA ;1J9MRYZTKZ76HDF 
1969;1210;1210;3660;H88NSUPGNMJ8VGT ;QTN90LBIGURDPQZ 
1970;273;273;9111;OHBJH4FRLXT454U ;IGCZHW6CY8UAYY2 
1971;3962;3962;165;9QNSCY26L23QWCA ;62NPRI5F8Q6W7M3 
1972;1730;1730;7457;MXJNFRBDSH1V1LB ;0XN11GVTNABSR1K 
1973;1510;1510;8320;RHY5T13PF4XF0OV ;SA7N29JZBWRQQ95 
1974;1722;1722;10950;MKI8K7MIEAZVW75 ;4Z90A1EP6U2G7DO 
1975;642;642;930;RKZEE5FKTU8ATWD ;NULL
1976;500;500;5799;MS8G33YKUGRJ18S ;5O4WFGSQEOP5O52 
1977;2190;2190;12932;ZYOFPGUH5XEQYCO ;5ZNRRK6QWHG862S 
1978;1349;1349;10437;XW94YOWNMFKXDWJ ;7KK248WO7IMMB91 
1979;2236;2236;9797;10AV8XD5YRA5P7L ;RPA8PXFLHE0Y0JK 
1980;1236;1236;9887;RAL5YO9B10SAVW3 ;VRX4K08W2YJ8XJE 
1981;1148;1148;14115;ESOX2T8ZI366DRY ;GEGHRJ8A4YKQ8YO 
1982;1344;1344;3071;T253ADMDRZU8439 ;YBRJBWGRHE5QD6O 
1983;1508;1508;9693;O1QWIOFY1MNVI3X ;ZDHL32JBJMZMFHN 
1984;637;637;3293;2DHTRZZ16B63Y0U ;AW9MSUAJXO0DEHX 
1985;647;647;0;T5IC02W5M72NPRU ;AMQVG2KWRF0OXUC 
1986;3105;3105;2950;1K6RMG9O2PQ6HCZ ;Q1GGW2552YNF26X 
1987;1724;1724;4177;R82DKL90HC6KWBB ;P1CSRSO7CDUDULM 
1988;1709;1709;11531;GI1EU3SCVT9ABPN ;C1ND1G17HLTHE4T 
1989;111;111;8113;71WHPH3FB69A9PS ;HYZWIJ8XC84I7RA 
1990;1051;1051;2406;EBQZBL6OGPHRBYO ;CK21IK1804A6Z6S 
1991;3141;3141;2832;OXCVEUPZFM3OUI2 ;KAWWMPKSTP0SBI0 
1992;1692;1692;1344;1IW0ZOYMV70ZZB3 ;AC5U2S1WWQWD92Y 
1993;4166;4166;347;HHLCCWCKLQJOIIU ;GXYXVEUMZA8TK9X 
1994;1630;1630;6996;MCQT2NT0YQZ6TQZ ;4KVM1Y5R8ZZVT7J 
1995;2108;2108;14056;IQ6CWQS46BF8493 ;RUBEJ3VVHIURK8C 
1996;2517;2517;6102;D2DNLAAUOLEMW5R ;TE9O6B4IS6OVFYS 
1997;1351;1351;4812;RF6RCH1WKMMQ8KV ;QH1PXIY1OZ5I3D7 
1998;1917;1917;317;NMTQCCI8FBOBB67 ;MB2FXUKGPTLCEZG 
1999;2206;2206;5403;KJGP3B0W1G3YNJL ;P1126NQAG8066LE 
2000;1033;1033;1201;PPZ9C0IFWYC0SPK ;ZP93WCVWWLZ4WLM 
