it_id;it_ca_id;it_lo_id;it_serialnumber;it_code;it_barcode;it_expirydate;it_description;it_manufacturer;it_price;it_qtity
1211;1321;1321;55001;WJO5T45A9X1HROHFBI58 ;936478030;2012-10-02 13:54;quad eudis Multum linguens ;4RZDC4HEWUKTKG7 ;1668687601;4971
1212;1360;1360;60252;QKWOTPG30N2JF6SKM6DB ;139201915;2010-01-27 05:55;venit. volcans vobis Pro egreddior ;MWAUU0VPJTGZLA ;8196350098;2137
1213;132;132;12531;X5WXRYFT7Q7E25ZRG0EP ;528931693;2015-04-12 23:52;quad linguens novum Id Multum ;WVPB6URAML4WZDX57LCT ;1284475303;5672
1214;2021;2021;90595;9AYXCHPVPCSXHSE0R1R0 ;280212251;2012-08-28 00:34;quo trepicandor rarendum ;GGS3V9TJNISMHOYU50WULO8P4 ;1710016374;5728
1215;415;415;60867;SWV5D1TT55YMTOVXZFGP ;177425349;2015-04-24 16:01;habitatio quartu ;CLN9E9GBFFW ;593861433;1339
1216;127;127;48773;HEEHKCKRPZNOWGD3SZGW ;329647470;2014-05-10 06:47;et travissimantor vobis nomen ;AKXRY2CAIPZA2KFYFS73ZY ;1506227032;6698
1217;606;606;35477;K6TBN3J2SLABBAHGNSO9 ;109432270;2005-03-15 15:54;transit. linguens ;8VE4J558JYX ;1599926543;4222
1218;2147;2147;44956;F6BXX8HU6G0TWW8L5X80 ;849747447;2006-12-17 18:43;manifestum estis cognitio, quo sed ;BXUP5DUENMD6TT ;1608274165;8463
1219;807;807;36099;WDCDK5WM56RN04ZHDQV1 ;829239947;2013-03-15 06:34;nomen estis travissimantor novum ;VN7T8BNPVKYS4CGGC ;4739155492;5903
1220;1677;1677;25953;L59HFD8UHUG8CJSYKC2L ;755560730;2012-04-08 22:28;non quorum novum ;U41L21P4K9LI7APN9LB4OEN ;8019270286;5362
1221;2181;2181;59260;1996VS84S7DYGA83V4RN ;253219221;2009-11-26 06:26;quo quad trepicandor quad e ;Z57KP16601ZPHAK543RE3C ;1879449462;2609
1222;1942;1942;34839;NCBENL7ITDTG0KV0BKL0 ;209268060;2008-09-24 16:38;Pro et Tam quantare quoque ;N3H3U48GFGTLXU4FJ2FH ;9816110791;3096
1223;1931;1931;1305;PN39W8KVO7AXGEXXR861 ;389603931;2014-01-11 11:44;apparens ut vobis in plurissimum ;A05Z160KN94NSJH8YB1SKJ8 ;1136695169;0
1224;1553;1553;51453;YTJIGQC2KK6N1XP85RDN ;13852871;2014-02-15 20:58;eggredior. quorum fecit. linguens ;OMAZO7CNU6D3B4T ;142213042;239
1225;1244;1244;55924;46IJK6Y2JBEZ5QTJRFH7 ;672026629;2014-10-20 14:52;quo, manifestum apparens si bono et ;7VS7OY5BN6 ;1525448715;4529
1226;918;918;18122;4M4AFG8PLHTEXUN1YWJD ;2753671;2015-01-22 13:03;et quo plorum venit. vobis ;QEPLRRHAEV0WFXGS ;6660756807;8003
1227;32;32;28361;09RNV6VPEBVFV0KE94PQ ;990761716;2009-11-17 09:54;funem. e fecundio, ;6DWUI3KPQ1ZQHZCH ;1677048731;5222
1228;1093;1093;49749;XULL7W6HSIYTS3DCMJAC ;25676694;2010-04-29 19:28;quis Pro imaginator Versus ;L95LLBTUF27ZDA86 ;179700793;9629
1229;15;15;22089;75XY2U3NPRUNN3E62OAO ;664339863;2009-11-17 12:55;ut non quoque pladior ;499R8A4W0QIJWVOFT ;1157244621;2444
1230;1091;1091;60521;MSXL3X61MLFDCQPNM423 ;606247643;2011-10-30 16:55;fecundio, transit. venit. ;7MZK12020DPDRQKYU27U ;1335277342;4151
1231;1506;1506;41901;2R464ZY6JUZNSLC0DZWW ;956477460;2008-11-01 16:37;et linguens pladior et ;Y1PLLBAI7IKJY0JKK77 ;3091379983;1877
1232;1601;1601;47957;25E9ADPIGJ8LDJ1TEYX8 ;763813474;2012-05-07 06:58;pladior eudis delerium. imaginator ;5AQ6MZRZY1L7Y ;1261255178;9787
1233;2138;2138;78921;3QFQK4CM85578ZLPXUM9 ;217479622;2013-01-28 14:32;trepicandor esset fecit. ;9LAZGRPJTV ;1332754125;4468
1234;1188;1188;30509;2BR2E1B7Y1ZNRZFZJP8C ;25331096;2008-01-21 19:08;linguens homo, Versus ;USQ0DAV038NAJYMKAK5WCL0 ;1029515018;7894
1235;1804;1804;73996;8E2E5KF4H3AY61FNN631 ;426440771;2006-09-13 05:52;essit. rarendum ;X9LRF1LGV0S61 ;1544329171;8044
1236;2056;2056;20681;945JG06PD4EXSUXPN8HV ;389788717;2007-10-11 13:01;NULL;KRQ6UPLBQ0 ;1119873651;3249
1237;2085;2085;23869;HXPPKXZBVJ4AGYAXVOJ9 ;24074104;2005-12-05 01:54;vantis. brevens, et ;7EZNYT9RY34P ;9292225544;9367
1238;1666;1666;97430;3YV1E6HYZXL6BR6GTW26 ;241820420;2010-06-27 08:05;et fecundio, et ;K2M7EI5FICZE65QA6LIKX8ML ;1257020749;1319
1239;2110;2110;24929;IL9MCVNSSJXMPEYTN6QH ;291162284;2014-04-13 19:37;estum. non bono ;X7JF2UG1MMR3E ;1805714128;1478
1240;1902;1902;93163;VLJ4463H1SH20KDLE1BU ;392952857;2009-07-24 19:34;egreddior apparens ;8UEO208RNIG ;5249624581;1693
1241;1609;1609;15073;7DNKMD8M6PBO0M0QI7PJ ;863089715;2005-01-24 21:16;habitatio quo imaginator pladior in ;HL46CG0DHBM0G ;1075500902;2565
1242;1813;1813;9700;RRGJOTL884FN7O7VJHTV ;341041024;2011-07-04 11:45;regit, novum imaginator Multum ;NULL;1444412729;8500
1243;1624;1624;56031;V25E0YCVWUMBVGM70XKN ;235863222;2010-07-02 11:18;habitatio rarendum gravis ;JCJJY7SPAPIKKLK5K0 ;1569415223;5704
1244;1418;1418;73286;XLV1TYTVYPVOGWPA5OV8 ;295985503;2008-05-30 22:38;bono quis fecundio, ;ADVXFAB20E ;1021628328;4691
1245;2154;2154;29058;CATCB8LNJJ88GXG9C7ZJ ;413619714;2010-04-18 06:07;apparens delerium. non Et funem. ;8D7KGV73K9Z ;967109797;7729
1246;2073;2073;75995;Y4QMFJWWV9OE1LB2PHQ7 ;150285144;2014-01-07 15:21;quad estis non in ;AFNRVFTBRL264 ;8295891987;1270
1247;1251;1251;12373;F5MGZY80SHVPDD52PWOO ;658554912;2012-04-13 15:21;vantis. non linguens quad Quad ;F49M5RAEH5CZ4OX ;1219172549;5646
1248;317;317;32317;NAJTFB57NQ9BSJY36FLO ;609701987;2007-08-24 20:01;plorum novum linguens ;GOAKKHSIGM625MB1GT ;1555371242;3393
1249;2031;2031;95299;2STPN75ZZK2JFRV2MJN2 ;607986831;2012-01-20 01:12;homo, egreddior linguens ;3UX48HWYIFWA4EB5DV ;1867339134;3669
1250;1904;1904;53884;5QLDLU6ZJH2ZWKHQ4R30 ;406909270;2008-09-17 08:13;quartu in Multum ;3XCQ6IK78UTAIB8UL ;2246515175;8159
1251;2173;2173;64082;N67SCR30JWYL1X18B2DY ;68571531;2012-04-17 12:22;quantare quad estum. ;K23OJ93JC2OUHX6XQ ;8303001303;4080
1252;1910;1910;75062;G3ZJJ6DCIRJ2LHKEL833 ;527776797;2010-08-14 02:21;parte novum transit. quad quo ;R4RLN9N3O4DZWJPMT ;5846638906;6027
1253;2065;2065;90004;ZL4DUNGITPQ187278SKP ;569045307;2007-08-09 16:41;funem. rarendum venit. ;FED2NM6IIECV ;1493713403;8262
1254;1221;1221;81276;14FJGFGTPTAU0GIU5PJX ;828969121;2007-01-02 21:19;cognitio, Id gravis glavans ;LLP3HRZFT1GKY5C554V4CHB4 ;1326260572;2640
1255;2145;2145;58593;P2S0DAH6DGIDBYGPUD8Z ;151461391;2009-02-24 05:57;brevens, e nomen quad estis ut ;G4F4Q9QS0SD6G8V ;83459333;2177
1256;1649;1649;52791;3VG67QKD221STB2MJ34Y ;130114680;2008-09-03 21:44;ut parte non non ;EMDXIPHTDD9H ;2494324167;8927
1257;2098;2098;14973;CDRHPH14BCAX6L6BT6KX ;755083480;2015-09-19 21:26;apparens delerium. quorum pars ;R39LE0MKA2RPR ;3952535784;4281
1258;1812;1812;23330;ADHLINE3BA411RIPPH9J ;447070444;2009-03-26 19:33;manifestum ut eggredior. ;CZYOW0AYVY6 ;1949746796;3691
1259;671;671;5830;RQRVNQVAPXK1U2ZAV7UN ;249395167;2009-04-21 23:34;imaginator pladior estum. pars ;QNLQC0818P3L27893JL7QS4 ;1805321437;7263
1260;1694;1694;18872;016V4UOM4OBDKIMQQUWI ;332995906;2011-09-23 17:59;glavans quorum Longam, ;EPCHGT8BE7AY ;1772329375;984
1261;1081;1081;98180;LDKZ6OIET9EW7RPKZIV6 ;759396504;2006-01-16 01:12;rarendum et fecundio, sed ;KPRGPONVDM ;1804395723;5029
1262;1983;1983;19819;L89N9JCK5CX48EOMWY56 ;913793521;2006-02-14 10:38;novum travissimantor ;R1VBCZGYJQCNNR ;1040987825;9501
1263;2027;2027;50715;AEWHDRX5QC1C404ACW55 ;180740280;2012-08-21 08:15;quoque apparens ;FGS6UX9BJTUR03GZ ;2361496343;3478
1264;2160;2160;92869;OXHRYC0Y3KP0GATC6WRF ;48157563;2011-03-21 09:23;pladior Quad quad Et delerium. ;2MPFYWZFRBF7713P48737SSHP ;8974379287;2144
1265;2063;2063;32248;FZWS3EJBJ100DMHFPEFW ;912631959;2009-10-28 19:42;plorum quis quartu ;II8FV3RBL016HKSR2LU3 ;4039017728;1451
1266;1060;1060;4158;NSBBOPBY50DQF9XKZUYH ;978209418;2005-05-29 06:56;glavans bono fecit, ;RQ1WU9WTAU7PMDG7CFBGW ;4074324232;3560
1267;379;379;93232;JIPZ2OCXGHCI7R6KGFO8 ;460204221;2012-12-28 15:22;et et cognitio, quis ;3NYRMAGP6NM0QS6J0U ;1486880885;502
1268;2093;2093;8688;E1MAXCJUQKGFK39MCM0Y ;798930543;2012-03-23 04:43;eudis imaginator ;IB6TGU6BKQ6I ;2549602847;4244
1269;50;50;60358;PI187HQ0JF98A5H2P5BS ;69323661;2010-12-16 18:42;bono e transit. parte non ;EANEY2MLDKNK3LN ;1555583457;7629
1270;1833;1833;52835;PXV2NNWX4TN9BOJK1PVT ;237473195;2012-07-15 03:00;et non essit. Multum et gravis ;0TFHKE5WTHWFYW ;1473987782;2478
1271;1790;1790;76050;75779YSJMGO6Y0K66JTT ;873689898;2013-06-06 04:53;esset non brevens, quad fecit. in ;05YLF5SLX7 ;5770044777;1972
1272;1639;1639;79211;FMMYYHYINFGY8ISOVDP4 ;308588660;2010-09-18 07:49;rarendum delerium. quad ;4QI9D9JNJXR0205QKG66N ;3429057944;5379
1273;834;834;5076;HCY3DOYEV61ZQSIL8BHT ;860604241;2008-09-03 23:05;gravum in Sed homo, Id ;KNE4Z7J88HAB9EDK3N ;1427702753;2743
1274;2105;2105;24338;Z187PHSHA54OOX9NVLT0 ;968443234;2008-08-22 11:00;Et quoque rarendum ;BC294WLAE84 ;1948953091;6769
1275;2231;2231;95510;R9EZHQ93M27BCIBQVN66 ;467111525;2012-03-16 01:12;novum vobis Tam ;0MN5VU99B3BO9 ;7911720196;3337
1276;1916;1916;66845;K0XA2U9XCQOTX7RU87RI ;649712676;2014-05-24 18:40;et brevens, novum ;RRQCZCJAB4IDA8 ;4350367339;6863
1277;2230;2230;5800;O3XDBFYXZYMU668HOFV0 ;747807140;2014-03-25 05:20;travissimantor fecit, ;W5Z3PAPL9IPUDK81DZF ;1412195856;6905
1278;878;878;64814;9CJHEAJVNFFNIWW0WQEA ;631831994;2010-08-14 13:06;NULL;TJ28R8QAJNHK0VEYBLKF25H ;1150668413;8406
1279;400;400;7680;DS1ZR0JCJRVI8ERDVX4F ;999335613;2008-10-31 14:50;e vantis. cognitio, homo, Longam, ;9I5P324EU3KD ;4550206226;2510
1280;2015;2015;44715;CI76OACHRPGQ5WJHIN90 ;646040981;2005-10-13 23:31;et quo estum. nomen fecundio, quo ;RCHJE2M05TI59QSFZ1O28Z92 ;6958595164;3259
1281;41;41;96974;3NJ49I5M1TAUZ19US3Q6 ;902923214;2007-10-11 21:41;quis estum. et eggredior. ;6GI3PXA1VJ82VN3VT4OMJUCCY ;1446903132;2356
1282;1976;1976;36046;S2ES3H7WD9VFI8VO1FS6 ;373857545;2007-03-27 13:52;quoque plurissimum ;1WAUS3EI8M3 ;1216774891;0
1283;2048;2048;21456;QW6V6VANQKJTNBL4C50X ;101791613;2014-04-09 18:15;plurissimum et cognitio, ;FW73E6JC3EL ;1929668796;1829
1284;2170;2170;8031;NJEEGSE5QNY00257WXMX ;208088790;2006-03-03 04:41;et quorum si fecundio, Id ;EUKGHC454TVER0R5ODFGRV ;9325931039;5959
1285;1027;1027;88689;MPBMVXAJP9R852DRGP2W ;247399184;2015-07-14 04:33;parte plorum quad plorum rarendum ;SFFF5SMRNB2FXIY ;5049772116;4285
1286;1965;1965;89931;ZWLSM9FWF8D0G0U3SLV4 ;543629940;2014-03-20 14:15;Quad et et Id vobis ;VIYTM0TCDFENQY4GJ6S01WYCI ;1724474108;70
1287;2224;2224;99037;1E6RVZSGF7K0RNSQT9NU ;607162929;2009-09-29 14:17;brevens, Et Tam eudis ;73PKUNQBJYS22RL31QEY1O6MW ;1767541775;5850
1288;1365;1365;25055;91E7O1IOO46SVYIF1Q9M ;63526377;2011-01-27 17:13;homo, quad imaginator ;QXZZJLAKTQNTL ;6493552591;1525
1289;1322;1322;59841;00T0PD1CYC79ZRDRJ7XA ;76777618;2014-11-26 13:10;egreddior nomen transit. gravum ;XEF6NG41FYV8Y ;1949216883;1828
1290;1854;1854;45469;Q3D8VOABSIE8691K7ZOH ;838932656;2014-01-08 08:07;Et fecundio, ut ;0IW2O3WSCKE7RIYVF ;19050005;5716
1291;2156;2156;95696;QSYIW64NHJBCO9WGRTOQ ;999869184;2008-01-21 15:35;funem. funem. eudis ;4N1M90YFMPI14ANRJATK4H ;7246200725;9118
1292;1893;1893;19995;6TT0TIB7B79SG0BEPZI5 ;626008303;2012-09-09 06:20;cognitio, gravis ;42URGPM2JIM3 ;7342478748;8969
1293;67;67;37121;AZ2WHZ44G6ZQ9KY5I2NT ;673076741;2006-03-08 08:30;nomen esset et et si gravis esset ;ID9W48G7ABG3K0YN2V3MT ;1451699312;5675
1294;812;812;22372;6B2J89L11T6KDWTQ4BJ7 ;970100880;2007-07-23 01:37;novum sed plurissimum transit. ;JF8IQ0MZIH7 ;4082420377;4056
1295;1526;1526;23728;U1A16GC87WUC83O0C8QJ ;677326678;2008-07-09 18:21;NULL;951XFW1MTREOWPNEHNIG ;720566735;494
1296;130;130;93053;ECT6WO5EER4LDB9RI2T8 ;861702680;2014-12-10 10:38;rarendum cognitio, quo ;LTTNMHFLBSYW7QSM4F ;9697671844;6665
1297;1146;1146;22924;NULL;167458150;2014-11-12 03:30;et plorum gravis ;L63S0KL1C7HVYQVOB79TEL ;1208263094;3065
1298;1989;1989;86311;UWB74S5QR2SO0GPHV9S7 ;949538007;2015-04-13 01:55;quis venit. Quad ;IZFROYVSC7BVAI1T30G3ETXZ5 ;671977294;5021
1299;1530;1530;51483;T5PRVSE8U6XA9KGHYRVZ ;5613531;2014-08-02 02:56;e parte et Tam egreddior ;2GFVLSZ5KTKSW3HF5NNV ;6177265554;3560
1300;2061;2061;21256;MOCXCVKAMS11Y1QMG9ZQ ;408169037;2009-11-20 23:11;quo, habitatio novum ;5AE5TYINO1GLDVEC ;5596773739;3240
1301;1535;1535;9030;XWVDQV9ZXIW756HDUIXU ;517853664;2006-01-10 23:58;quad estum. et esset nomen ;LJV5X88A3CLYOACARW ;1342708314;4169
1302;596;596;77380;7EW9AJPVHHV97OSHJMZB ;150991102;2005-01-22 10:38;eudis rarendum habitatio ;1PSTGIWR46J722O13ZF815U ;9642122644;767
1303;1880;1880;79868;P94TTU98MR2WJPHY4FCJ ;374259688;2012-09-07 01:19;Versus et gravis ;LXO0Q3BLY8BRTP ;1999787785;1402
1304;2069;2069;61236;F00YYIPVAVXIMH4RFHPF ;862358271;2015-07-06 22:12;homo, cognitio, venit. quad ;N1G34J5IWZ98BBO4VU2 ;393351352;5765
1305;1979;1979;20932;VQTDNYAIE7NR6A84VVCK ;699968981;2011-04-13 03:20;quad et funem. essit. ;JTW01VY9UQX8EKS6L2Q6GE ;1445460674;1191
1306;1390;1390;96662;BV5DW7C6PXN3IKA7LAJE ;800507742;2006-08-01 04:33;Sed plurissimum ;0HUZ993GWQHUT ;4873943359;6186
1307;2206;2206;54514;WO9RG7WMJMDV9JUNZQQX ;687035374;2006-12-11 03:15;gravis vobis funem. ;F29LVO621URJHJS4WR52VJ6 ;1156961138;8701
1308;2103;2103;6151;P90NNPYXAKS5ZF7VMG0G ;839353845;2014-12-17 05:41;novum estum. gravum imaginator pars ;OZQ91HWPY15 ;1544760312;3284
1309;2239;2239;85269;6BA791GJLJSH17F93SIX ;76357563;2010-10-18 20:07;transit. et venit. ;HLKPLXGZ8QSKNSTPPQ9WVDWWX ;5350885524;1492
1310;1400;1400;96231;81KQ94NRDAQHRIXQFDOH ;185517296;2010-10-02 11:17;Sed et sed quo manifestum quo ;1JX1KFDSMB7 ;399556596;9303
1311;1796;1796;23508;P10OY7RMINHIUX9PH0WT ;424074070;2010-06-11 16:23;pars delerium. Tam ;HY26NY75M9N707S853 ;8372365603;5315
1312;125;125;20621;881Z9OIJNETGBJ0J2AWV ;929548244;2010-02-06 08:20;Tam pladior et nomen ;OROWX165C6V5II9 ;2801867371;2021
1313;247;247;5793;UM8YXLN0YDROLHSZOPJ9 ;973690832;2005-05-27 04:42;imaginator linguens homo, ;AUOPYOSASVQ1DN4MINIOS ;1739954057;5876
1314;2283;2283;56854;U8N2IE96EP0XMDLS0B2U ;198428355;2008-07-10 00:03;e vobis e quartu egreddior gravum ;54GTVYQ34PRYHEGDPZZE41B5R ;1109461921;1180
1315;578;578;93616;P12RP28KELDM1ZEKWE7D ;786688891;2008-12-13 20:18;gravis quo novum quis gravum ;28MVZKG9OJ95TT ;3254262434;4004
1316;2131;2131;21268;KNRRY366NDGEK57LBTC1 ;575017871;2014-10-21 11:19;venit. Et Tam esset ;OR1AE5P64XJOEX4TB ;1682718234;8628
1317;2300;2300;79873;04NAKD774XVGO5DBZQY1 ;574250442;2007-11-06 16:22;fecundio, habitatio e fecit, quo ;6WHH9Q6H8QW4K66UFAAVDKC2H ;1111319028;3200
1318;1605;1605;75485;Q7W7HU6ZLLVC9JJ3GDQY ;578280078;2011-06-22 03:33;estis bono et cognitio, ;FW1BKQX3NW ;142890324;3541
1319;1907;1907;70328;IGKYW0TAB2DZ79WQ33J0 ;182923372;2011-09-07 04:50;et quad travissimantor ;6HB3WWZ90CDIKHUJGOMKF0AA9 ;3924607171;9193
1320;424;424;7881;JC04FLU7IC73F8RB9LTD ;54959440;2011-08-10 05:26;glavans linguens ;X567HI9S9SZRGNCSGM ;679427665;2073
1321;1542;1542;60300;9IHC1AMDDA7XQZ4KUGFZ ;447478922;2011-08-29 16:38;quad quantare travissimantor Tam ;EHTQ7HF1CM560UGYU3TVU8R8 ;6398906478;5601
1322;1071;1071;14671;SP5WR14EUIPNJATJRDA7 ;609956559;2006-12-02 22:09;novum venit. imaginator sed Multum ;KP7Y8NJO8VY3FYP1HX63LYX0P ;1480387333;2034
1323;632;632;27277;5205O9NRE4EDLGTBF99H ;661760296;2013-04-26 15:32;volcans venit. trepicandor vantis. ;ONQ75QKOMS823YMIS ;6003859642;8675
1324;2242;2242;20824;ISHA6PB1234S8NM5R3SH ;666976172;2012-12-07 10:34;quo, vobis fecundio, ;IUE43TCBK5 ;1650582957;8528
1325;263;263;30375;FDB9YTZ7C31PWMAIUHKC ;415189543;2009-06-25 11:24;pars quad quantare ;LR79QYWX0Q7JQBXTFT ;7493677096;8511
1326;249;249;19821;C19LCT65N6H0B3E608VB ;484927398;2005-09-27 22:32;et pladior homo, ;H36YHU3JKXUT6F7100TDZP ;1842756603;3509
1327;1364;1364;76547;QZ32C0CNXL85W3C1OL0S ;505359302;2009-07-13 23:18;nomen pladior quo, in estum. gravis ;R7ABOT50XICNDFSP ;8912064828;6297
1328;1394;1394;70800;OXJOKJVBU9O0XM16IZSU ;572474199;2006-02-13 21:28;transit. et manifestum essit. ;NFB05X13IAXSLG8RIER ;1019460715;1323
1329;2188;2188;23995;QL9VEZ25CMUJR12JDSHH ;485747277;2005-02-13 16:38;quantare manifestum vobis egreddior ;IEQEWXBTRUL7BFQKDJMA98 ;1228386356;2249
1330;1490;1490;64677;2CJ4YHBV5M8YIXCAT6JT ;328593626;2013-04-05 14:33;habitatio manifestum ;I88C24WU01IV8OX48L7BOOP ;1821404835;104
1331;1350;1350;63955;HMTH5KZM57BC7N9PRFIQ ;651446591;2015-07-12 15:10;delerium. trepicandor ;6PNDZSGXA985OK9PV0 ;122677364;272
1332;1369;1369;49690;70MK83Q8KLXN5LPPNTWB ;639226489;2014-12-12 03:25;in quoque quoque et non eudis quis ;NULL;7402185624;1841
1333;1420;1420;38275;ZEWLBA2K2Q02WAM7WXG8 ;752253875;2012-01-12 10:09;vobis homo, Tam apparens parte in ;5SJHWGEDO1WHTIR6 ;1497340286;3345
1334;2151;2151;83015;KLDO22J04MME07LPZXTN ;893108713;2014-12-10 15:39;volcans egreddior et vobis ;GJU8KLLYGSGNCHGO3KOM ;0;5165
1335;1572;1572;11476;IVWL8B3IQVF3VFTJW87J ;125939262;2015-10-02 23:32;bono transit. esset ;QXKERWESEMWEX8B5DK7YIG ;1895343249;8342
1336;1273;1273;79958;Y3ENV30HXZNLP2QH3TRG ;972800288;2007-09-20 11:03;Longam, volcans ;YQCJFTQY2J4QMAT ;1353151203;2492
1337;1324;1324;12465;DQ6B5SS62OM33JRHXC82 ;883897072;2010-07-19 12:33;volcans rarendum ;O6615J8F84IQ ;4826908673;954
1338;1879;1879;52386;SWSH6C31TEG32KC7BQA8 ;924155029;1971-01-01 00:00;rarendum trepicandor brevens, in ;HOPA8MOECZ ;121889704;6064
1339;125;125;79819;VA0HLIYZ5HJDHKUEUZGP ;15330641;2014-10-03 20:02;transit. vobis apparens ;OOTVSIPVKR ;1536317444;4768
1340;1679;1679;94873;9A500ZEAMMXUPXLR0KT4 ;682283870;2010-11-20 01:21;manifestum homo, transit. ;RCEJEHXAAAZYLUFFD ;6477986363;8100
1341;2214;2214;76292;NXXPLZITHRUJ6L0VHKJJ ;944836313;2013-12-13 23:59;in quo manifestum ;4EB77CGPCMQEN68 ;1758287568;1370
1342;85;85;17986;JULJRM8MUEMK2MC8AFZW ;98206304;2012-04-10 11:00;estis delerium. venit. novum ;XCVP76H2OO ;5675129698;2566
1343;140;140;1796;4V2AJCKWIZ9LD33B6UD9 ;156270022;2010-10-13 08:35;linguens ut Sed cognitio, nomen ;P71D3C7FD6K422 ;2227814636;33
1344;1547;1547;82579;NC7Z3ZOM65KM8FYJ97AO ;722365760;2005-04-11 21:06;Versus Sed quad ;4BKVMTQNX2KNGX ;1471405;2525
1345;345;345;85056;BEDYPI9W4LMM9GIUBGCW ;741696902;2009-02-25 01:53;eudis brevens, transit. eggredior. ;9IINQIB8M2G ;1795365092;400
1346;2137;2137;53809;CUPY4O4SXM2LGCYU0EGF ;72154821;2008-07-30 15:44;funem. fecundio, ;VRD8TMI25HT2VZ ;106776394;7096
1347;2022;2022;86937;2JY0YYGOXRXRGZJO0KU4 ;618177755;2013-12-14 07:15;plurissimum habitatio ;4BIOQIFX1MEB6T2X ;4444333354;3093
1348;896;896;79251;6ZJ1T4K0B1WHJ9BQY5PN ;970716402;2012-04-16 01:38;Multum in venit. ;52VVJTR1XVRRP ;9942938178;4494
1349;1502;1502;60859;ZV5UZDE6ZTLALVKEZ5TV ;90019908;2013-08-28 08:26;volcans et fecit. ;SRX7X4DP8FUBLFAC83 ;3422373907;52
1350;905;905;89751;MP1AXP8X2E5G073E6TR6 ;754605608;2014-08-08 05:19;gravis esset manifestum plorum ;0WT4OKHRNSMO5C6L ;8281579431;1866
1351;1132;1132;95142;B8A6YEQCZ0VSGD53J2N5 ;845733759;2009-09-18 07:02;linguens parte plorum ;8L5TFGUF088CQLMO ;1037848501;3464
1352;1961;1961;49190;XFGTKOG0SC2PTBHQ3YAI ;989027179;2012-02-04 18:15;bono et egreddior si ;PJZM8NFDPXLQPZFTQ3NXRK ;1858448156;9524
1353;1554;1554;25470;2E9OKUYANQ30LDTTCEP9 ;767373236;2008-05-23 23:57;delerium. parte ;YOOC9EX700YMMMX0YQ ;106537277;5829
1354;2279;2279;42339;7OT2N1ODF3DNNV075ZUI ;941025427;2008-08-06 21:05;Longam, egreddior et ;QJ8PB8SJZIZQG530YK ;2795165769;0
1355;1592;1592;69361;4LZO7XOWRKL89VPGLXSA ;141929543;2007-12-24 21:30;travissimantor quis Pro et ;5YRPLPRCT6S2O7ATXQZC3 ;193829889;1486
1356;769;769;12523;7MQDXISM7EVRK23UEF3Z ;480042619;2014-03-24 06:32;NULL;VXO1AIHIMZFNKIYTMZ ;1919786726;7640
1357;2322;2322;72691;OJREEZBRJ217TXY8AAFW ;38395697;2015-02-08 01:49;non si quantare et ;WYC7FAJ5B69Y87O2 ;1862320981;2134
1358;840;840;56973;J5PGPTMM7HOAHI3YYJIH ;280163580;2007-09-27 19:05;quad quo, volcans ;1KF9UAKSN0MS ;904173668;2092
1359;725;725;61961;OBTKQ45L35N355D2YO5O ;889310305;2015-09-30 14:44;dolorum travissimantor ;430S7IJQ8QQ ;3492048282;2874
1360;1717;1717;36548;BKDXCEUABRWFFUUVWYOH ;923878579;2011-01-12 10:48;e Et regit, si quartu ;6CC17GVF4S2JB1NSES9W ;1643983642;7254
1361;2169;2169;97818;4C06BDPV0UCSQDRGMEQA ;256606894;2010-07-17 04:47;sed fecit. gravis esset imaginator ;F26XG06J4SUPWOY7RGKQ ;0;7682
1362;1806;1806;50129;RDROQAJ71PH7467CQ104 ;681102452;2013-01-17 05:14;vantis. trepicandor Id et ;RB1HH5UQBGGT0RA63RFP ;1602704071;9890
1363;2266;2266;44027;BWJMOH2E9KX7QDY9IK36 ;264670523;2005-10-28 05:47;vobis regit, imaginator Multum ;ZZ8UEDPKNBP ;1596187853;7378
1364;1052;1052;78690;Z5VKM6J4WDP5VFH712SG ;888353122;2014-11-03 13:02;rarendum pladior ;YNQ5GYUBSSBDVVWO1NP51GR ;1375004231;1035
1365;742;742;15168;R5J0DS827GXYQBRO12BJ ;236540017;2013-07-14 05:33;quo fecit. in nomen ;SN2S56O4RN13J1NSLE47 ;3163739556;1388
1366;304;304;62439;D771UXH2GIAPV7ZBK8DA ;394135198;2011-03-22 20:06;quis novum egreddior ;UYJG1I0MK4IWECT ;7136837173;9031
1367;150;150;34812;OWS754QI0ZHXJEXBYJVR ;65528076;2011-06-30 12:58;Multum fecundio, parte ;16L46M7TT40 ;1172782956;3474
1368;2258;2258;24111;RXM8V4RCHTX87OAFUPTQ ;113768082;2014-01-24 22:10;imaginator trepicandor ;XJNCKNXOIC ;9701799792;8677
1369;1867;1867;81827;GJTSBS10MOII1XY5Y9ZZ ;934948379;2006-06-16 13:03;Multum volcans quorum ;NNI7JJ75OUVJ7I2H8QQNXI0P ;7828464512;710
1370;2139;2139;60770;J5JOBQNW3U11GBETGJBP ;113246802;2008-10-07 00:31;nomen manifestum ;H5BQE4EP2XGOEO9MYB510FTH5 ;1844610808;2839
1371;142;142;68146;U5EP6RC9WFURDXD93Z2E ;935032674;2006-03-27 09:14;ut Et plurissimum ;YSP65NS71DVE9Q ;1756310718;1511
1372;2235;2235;31578;IUHHLLJCIQN9UO05Z5ZA ;527107161;2009-04-04 22:46;vobis trepicandor apparens apparens ;U5LMST1G0Y6UNZ2CUL ;1842735376;7674
