ind_id;ind_in_id;ind_it_id;ind_qty;ind_total
44967;44965;44965;5924;22759
44968;44966;44966;9716;25703
44969;44967;44967;9671;81084
44970;44968;44968;3083;11078
44971;44969;44969;5631;53588
44972;44970;44970;1663;12778
44973;44971;44971;7572;32675
44974;44972;44972;8667;89130
44975;44973;44973;5421;39510
44976;44974;44974;7877;75122
44977;44975;44975;2590;87758
44978;44976;44976;5411;56711
44979;44977;44977;2728;15969
44980;44978;44978;1272;60211
44981;44979;44979;5288;47350
44982;44980;44980;3820;8133
44983;44981;44981;8978;84251
44984;44982;44982;4297;69729
44985;44983;44983;7376;59483
44986;44984;44984;8222;79431
44987;44985;44985;9977;3284
44988;44986;44986;3029;64028
44989;44987;44987;8429;80173
44990;44988;44988;4742;68389
44991;44989;44989;6535;41999
44992;44990;44990;6968;69404
44993;44991;44991;2949;31575
44994;44992;44992;7670;28895
44995;44993;44993;5518;86110
44996;44994;44994;4461;48301
44997;44995;44995;9331;79770
44998;44996;44996;5340;55554
44999;44997;44997;5106;39764
45000;44998;44998;5720;57773
45001;44999;44999;7270;30195
45002;45000;45000;1217;70441
45003;45001;45001;1429;61916
45004;45002;45002;2819;80682
45005;45003;45003;8232;26043
45006;45004;45004;9408;49690
45007;45005;45005;4874;18382
45008;45006;45006;5689;91648
45009;45007;45007;1910;69064
45010;45008;45008;5552;56067
45011;45009;45009;9789;20611
45012;45010;45010;5503;15007
45013;45011;45011;8938;61758
45014;45012;45012;9058;22633
45015;45013;45013;4742;83238
45016;45014;45014;9535;53646
45017;45015;45015;2336;51938
45018;45016;45016;7468;91567
45019;45017;45017;4448;98553
45020;45018;45018;2335;7895
45021;45019;45019;5372;37778
45022;45020;45020;4506;43635
45023;45021;45021;3373;19621
45024;45022;45022;6923;77618
45025;45023;45023;8846;50331
45026;45024;45024;3390;93643
45027;45025;45025;2302;86201
45028;45026;45026;9132;86512
45029;45027;45027;8565;95603
45030;45028;45028;6140;17264
45031;45029;45029;9043;90238
45032;45030;45030;6956;2702
45033;45031;45031;3746;46083
45034;45032;45032;8415;96424
45035;45033;45033;6700;90530
45036;45034;45034;3068;19534
45037;45035;45035;3535;91491
45038;45036;45036;1169;6829
45039;45037;45037;2918;52178
45040;45038;45038;2974;14495
45041;45039;45039;3737;18779
45042;45040;45040;1823;89234
45043;45041;45041;3262;42936
45044;45042;45042;5852;62889
45045;45043;45043;4071;19416
45046;45044;45044;4190;25541
45047;45045;45045;8387;41054
45048;45046;45046;5711;88696
45049;45047;45047;6858;77133
45050;45048;45048;1941;57500
45051;45049;45049;8035;37921
45052;45050;45050;1502;9262
45053;45051;45051;6112;63704
45054;45052;45052;3665;15823
45055;45053;45053;5679;43329
45056;45054;45054;2416;43048
45057;45055;45055;9641;84812
45058;45056;45056;6862;72601
45059;45057;45057;7611;81952
45060;45058;45058;2631;39341
45061;45059;45059;1928;70518
45062;45060;45060;9026;59149
45063;45061;45061;1050;6441
45064;45062;45062;3929;83366
45065;45063;45063;3477;35922
45066;45064;45064;2402;43849
45067;45065;45065;5890;18034
45068;45066;45066;1392;86075
45069;45067;45067;3581;40229
45070;45068;45068;9289;32348
45071;45069;45069;9224;35327
45072;45070;45070;2375;55729
45073;45071;45071;4344;6083
45074;45072;45072;7423;85346
45075;45073;45073;3162;34247
45076;45074;45074;7183;17010
45077;45075;45075;7668;92192
45078;45076;45076;5103;89795
45079;45077;45077;4664;60367
45080;45078;45078;8622;81991
45081;45079;45079;8598;82073
45082;45080;45080;5420;46736
45083;45081;45081;4517;7287
45084;45082;45082;6594;13178
45085;45083;45083;3208;14693
45086;45084;45084;3167;10101
45087;45085;45085;4605;78290
45088;45086;45086;1605;26190
45089;45087;45087;5797;16283
45090;45088;45088;7632;57345
45091;45089;45089;1475;13578
45092;45090;45090;7760;27689
45093;45091;45091;2188;91483
45094;45092;45092;6214;70328
45095;45093;45093;2333;19169
45096;45094;45094;7877;34377
45097;45095;45095;8522;7526
45098;45096;45096;1204;97893
45099;45097;45097;7159;3698
45100;45098;45098;4863;7913
45101;45099;45099;8670;60653
45102;45100;45100;6248;62545
45103;45101;45101;1338;8629
45104;45102;45102;8402;20554
45105;45103;45103;1690;48533
45106;45104;45104;8456;91972
45107;45105;45105;3731;4300
45108;45106;45106;7034;24734
45109;45107;45107;4425;15376
45110;45108;45108;9077;93290
45111;45109;45109;4625;90124
45112;45110;45110;5262;75500
45113;45111;45111;4711;27647
45114;45112;45112;4998;90639
45115;45113;45113;9927;72238
45116;45114;45114;8955;90800
45117;45115;45115;2997;53433
45118;45116;45116;3595;88300
45119;45117;45117;1154;48656
45120;45118;45118;7406;95127
45121;45119;45119;2847;66109
45122;45120;45120;5284;50378
45123;45121;45121;2917;93094
45124;45122;45122;8579;69101
45125;45123;45123;5622;17880
45126;45124;45124;4468;72022
45127;45125;45125;4228;92057
45128;45126;45126;7419;10348
45129;45127;45127;3529;9380
45130;45128;45128;7015;54057
45131;45129;45129;9537;99395
45132;45130;45130;5139;50945
45133;45131;45131;9821;70669
45134;45132;45132;1034;58512
45135;45133;45133;4645;94355
45136;45134;45134;1242;87213
45137;45135;45135;1409;44826
45138;45136;45136;1200;36624
45139;45137;45137;3541;91996
45140;45138;45138;6546;38266
45141;45139;45139;2499;5987
45142;45140;45140;4505;30544
45143;45141;45141;1982;56806
45144;45142;45142;7270;43279
45145;45143;45143;7472;12826
45146;45144;45144;4213;5003
45147;45145;45145;7229;17666
45148;45146;45146;5738;49663
45149;45147;45147;8580;78960
45150;45148;45148;2391;86761
45151;45149;45149;3969;19826
45152;45150;45150;6223;52941
45153;45151;45151;8584;58477
45154;45152;45152;1831;46036
45155;45153;45153;5931;20991
45156;45154;45154;2335;64515
45157;45155;45155;9639;9181
45158;45156;45156;2953;8831
45159;45157;45157;2039;53994
45160;45158;45158;4416;53621
45161;45159;45159;6377;52021
45162;45160;45160;2450;18315
45163;45161;45161;9165;34641
45164;45162;45162;9234;54530
45165;45163;45163;1007;79026
45166;45164;45164;6401;81192
45167;45165;45165;7863;78580
45168;45166;45166;9540;64954
45169;45167;45167;7504;83329
45170;45168;45168;7534;20196
45171;45169;45169;8241;65129
45172;45170;45170;5607;97581
45173;45171;45171;3964;37695
45174;45172;45172;1935;84695
45175;45173;45173;7684;7012
45176;45174;45174;1174;89163
45177;45175;45175;3452;6024
45178;45176;45176;3710;60559
45179;45177;45177;9653;87666
45180;45178;45178;6371;81000
45181;45179;45179;8173;46747
45182;45180;45180;6333;37057
45183;45181;45181;5448;90457
45184;45182;45182;4120;68564
45185;45183;45183;2746;63631
45186;45184;45184;6291;80663
45187;45185;45185;8631;14400
45188;45186;45186;9249;90269
45189;45187;45187;1574;11360
45190;45188;45188;4566;5435
45191;45189;45189;1513;6894
45192;45190;45190;5865;45452
45193;45191;45191;5428;49542
45194;45192;45192;6087;55504
45195;45193;45193;9651;12403
45196;45194;45194;8835;2726
45197;45195;45195;7511;65795
45198;45196;45196;7054;69988
45199;45197;45197;7973;32868
45200;45198;45198;3382;59823
45201;45199;45199;6926;59394
45202;45200;45200;1400;86043
45203;45201;45201;2398;27131
45204;45202;45202;9228;53873
45205;45203;45203;6895;64688
45206;45204;45204;1344;75464
45207;45205;45205;9319;59157
45208;45206;45206;4956;6363
45209;45207;45207;3675;8703
45210;45208;45208;7571;98827
45211;45209;45209;1910;5433
45212;45210;45210;4545;39402
45213;45211;45211;1331;90483
45214;45212;45212;8240;80252
45215;45213;45213;6291;73225
45216;45214;45214;7583;39114
45217;45215;45215;2958;80811
45218;45216;45216;8568;83326
45219;45217;45217;8585;58323
45220;45218;45218;8965;82260
45221;45219;45219;4026;4007
45222;45220;45220;1818;64655
45223;45221;45221;1467;68655
45224;45222;45222;9158;96006
45225;45223;45223;6494;9768
45226;45224;45224;4845;59564
45227;45225;45225;5693;79256
45228;45226;45226;5014;15716
45229;45227;45227;6771;3151
45230;45228;45228;3280;29192
45231;45229;45229;5545;19856
45232;45230;45230;6508;5544
45233;45231;45231;9912;77555
45234;45232;45232;8157;62551
45235;45233;45233;3303;21902
45236;45234;45234;6758;18048
45237;45235;45235;1184;11566
45238;45236;45236;8273;92747
45239;45237;45237;8392;78293
45240;45238;45238;2861;96090
45241;45239;45239;1219;24782
45242;45240;45240;4648;40068
45243;45241;45241;8291;72023
45244;45242;45242;8891;49011
45245;45243;45243;4920;3450
45246;45244;45244;1923;98176
45247;45245;45245;8094;91830
45248;45246;45246;8861;94684
45249;45247;45247;4842;95688
45250;45248;45248;8426;45024
45251;45249;45249;8404;61036
45252;45250;45250;5621;62737
45253;45251;45251;2498;56026
45254;45252;45252;2048;43122
45255;45253;45253;9406;14006
45256;45254;45254;4266;41902
45257;45255;45255;9563;79463
45258;45256;45256;9288;24955
45259;45257;45257;5235;4791
45260;45258;45258;1568;94617
45261;45259;45259;9649;9357
45262;45260;45260;6692;45741
45263;45261;45261;6321;85631
45264;45262;45262;6068;62790
45265;45263;45263;4600;37672
45266;45264;45264;2722;53697
45267;45265;45265;9158;32956
45268;45266;45266;4271;96666
45269;45267;45267;2967;86947
45270;45268;45268;8272;95380
45271;45269;45269;4669;97944
45272;45270;45270;5160;8071
45273;45271;45271;5219;35464
45274;45272;45272;8525;88204
45275;45273;45273;5477;75910
45276;45274;45274;5109;54181
45277;45275;45275;4629;76047
45278;45276;45276;6924;45537
45279;45277;45277;2854;91645
45280;45278;45278;6540;68652
45281;45279;45279;3804;73495
45282;45280;45280;2675;39264
45283;45281;45281;2354;10746
45284;45282;45282;2015;92673
45285;45283;45283;1483;89962
45286;45284;45284;7854;47897
45287;45285;45285;4044;11102
45288;45286;45286;3026;36867
45289;45287;45287;4236;76512
45290;45288;45288;8401;14005
45291;45289;45289;4413;2528
45292;45290;45290;3145;27852
45293;45291;45291;1286;33829
45294;45292;45292;4203;18094
45295;45293;45293;8716;95172
45296;45294;45294;6525;3112
45297;45295;45295;8744;15547
45298;45296;45296;6875;68619
45299;45297;45297;1975;61785
45300;45298;45298;7461;42174
45301;45299;45299;3510;94185
45302;45300;45300;7505;33277
45303;45301;45301;2810;60882
45304;45302;45302;8322;97455
45305;45303;45303;8783;78215
45306;45304;45304;4156;88828
45307;45305;45305;7762;40663
45308;45306;45306;9783;79222
45309;45307;45307;4782;99893
45310;45308;45308;8097;42636
45311;45309;45309;1734;17357
45312;45310;45310;7337;91842
45313;45311;45311;6692;68403
45314;45312;45312;8976;61405
45315;45313;45313;9900;66337
45316;45314;45314;3178;19243
45317;45315;45315;2198;99044
45318;45316;45316;9166;23664
45319;45317;45317;1078;22502
45320;45318;45318;8310;66709
45321;45319;45319;2268;99660
45322;45320;45320;8135;78797
45323;45321;45321;9264;89444
45324;45322;45322;7597;42890
45325;45323;45323;8903;71486
45326;45324;45324;3100;10502
45327;45325;45325;6934;13969
45328;45326;45326;8507;52703
45329;45327;45327;7999;64088
45330;45328;45328;7321;78305
45331;45329;45329;2078;68679
45332;45330;45330;8979;9092
45333;45331;45331;1345;60107
45334;45332;45332;5046;61454
45335;45333;45333;4651;50641
45336;45334;45334;1298;85026
45337;45335;45335;8039;89805
45338;45336;45336;5347;17809
45339;45337;45337;6439;27933
45340;45338;45338;2072;44686
45341;45339;45339;2179;90963
45342;45340;45340;3886;26587
45343;45341;45341;4889;91157
45344;45342;45342;9893;62265
45345;45343;45343;8912;44385
45346;45344;45344;8918;58098
45347;45345;45345;6284;37202
45348;45346;45346;7579;67207
45349;45347;45347;9326;13782
45350;45348;45348;2541;4509
45351;45349;45349;6755;17528
45352;45350;45350;5863;89433
45353;45351;45351;4110;93528
45354;45352;45352;8423;90820
45355;45353;45353;8921;12439
45356;45354;45354;3324;50125
45357;45355;45355;5697;76282
45358;45356;45356;3381;59015
45359;45357;45357;6619;9730
45360;45358;45358;3653;6759
45361;45359;45359;9396;70439
45362;45360;45360;9345;17929
45363;45361;45361;4153;54940
45364;45362;45362;4551;58036
45365;45363;45363;9292;58637
45366;45364;45364;6602;64951
45367;45365;45365;4574;56128
45368;45366;45366;8842;65247
45369;45367;45367;2712;18485
45370;45368;45368;2288;29291
45371;45369;45369;5748;53281
45372;45370;45370;3286;97277
45373;45371;45371;4859;80326
45374;45372;45372;5965;53988
45375;45373;45373;4813;72968
45376;45374;45374;2963;96673
45377;45375;45375;2055;14962
45378;45376;45376;2604;80260
45379;45377;45377;1687;45826
45380;45378;45378;3284;53626
45381;45379;45379;5272;10841
45382;45380;45380;1252;78447
45383;45381;45381;6947;33876
45384;45382;45382;7064;55660
45385;45383;45383;5640;74875
45386;45384;45384;7849;66351
45387;45385;45385;8970;76956
45388;45386;45386;2759;1035
45389;45387;45387;4754;78235
45390;45388;45388;8369;80690
45391;45389;45389;1581;87465
45392;45390;45390;5371;89285
45393;45391;45391;5226;62512
45394;45392;45392;7017;47103
45395;45393;45393;9700;76178
45396;45394;45394;3312;91726
45397;45395;45395;3311;85447
45398;45396;45396;8383;38239
45399;45397;45397;4679;79793
45400;45398;45398;6154;88179
45401;45399;45399;2167;20934
45402;45400;45400;7958;87132
45403;45401;45401;3240;91376
45404;45402;45402;5815;90290
45405;45403;45403;7719;89525
45406;45404;45404;7784;39065
45407;45405;45405;3500;85432
45408;45406;45406;1929;47628
45409;45407;45407;9388;91597
45410;45408;45408;5167;70119
45411;45409;45409;9043;15453
45412;45410;45410;1064;63557
45413;45411;45411;7996;49706
45414;45412;45412;9518;87977
45415;45413;45413;1010;65321
45416;45414;45414;6728;61133
45417;45415;45415;2545;73660
45418;45416;45416;6226;46352
45419;45417;45417;9778;52925
45420;45418;45418;5149;59479
45421;45419;45419;8446;94985
45422;45420;45420;4850;32909
45423;45421;45421;1184;18382
45424;45422;45422;5661;19617
45425;45423;45423;7909;14234
45426;45424;45424;4932;96126
45427;45425;45425;2344;65326
45428;45426;45426;1424;98065
45429;45427;45427;1766;98965
45430;45428;45428;7570;63841
45431;45429;45429;8204;81093
45432;45430;45430;6837;17670
45433;45431;45431;5035;92271
45434;45432;45432;2839;64456
45435;45433;45433;5894;89741
45436;45434;45434;6711;79263
45437;45435;45435;3333;19446
45438;45436;45436;7828;91577
45439;45437;45437;8517;95017
45440;45438;45438;1451;86428
45441;45439;45439;7087;33550
45442;45440;45440;7720;21523
45443;45441;45441;7681;86337
45444;45442;45442;5892;31719
45445;45443;45443;5452;58713
45446;45444;45444;8734;64163
45447;45445;45445;5300;15196
45448;45446;45446;3563;7635
45449;45447;45447;1362;89439
45450;45448;45448;9715;10885
45451;45449;45449;8450;4342
45452;45450;45450;1125;13896
45453;45451;45451;1507;43470
45454;45452;45452;5487;4230
45455;45453;45453;6359;47952
45456;45454;45454;7900;96506
45457;45455;45455;6333;49407
45458;45456;45456;5828;79597
45459;45457;45457;3422;61877
45460;45458;45458;8751;21894
45461;45459;45459;1315;64579
45462;45460;45460;7647;51718
45463;45461;45461;3594;69051
45464;45462;45462;2692;91263
45465;45463;45463;6677;83017
45466;45464;45464;3228;9669
45467;45465;45465;7655;40618
45468;45466;45466;7890;6247
45469;45467;45467;1473;23896
45470;45468;45468;5247;27702
45471;45469;45469;8844;70681
45472;45470;45470;8702;48971
45473;45471;45471;5212;63042
45474;45472;45472;5398;98588
45475;45473;45473;2333;13715
45476;45474;45474;9410;50466
45477;45475;45475;2310;4564
45478;45476;45476;3024;63199
45479;45477;45477;9161;51574
45480;45478;45478;4652;87010
45481;45479;45479;8018;95331
45482;45480;45480;7261;10623
45483;45481;45481;2734;75355
45484;45482;45482;8335;9103
45485;45483;45483;4453;56669
45486;45484;45484;7497;69313
45487;45485;45485;6968;39057
45488;45486;45486;3592;54875
45489;45487;45487;9694;77897
45490;45488;45488;6265;33395
45491;45489;45489;3637;44796
45492;45490;45490;5530;8019
45493;45491;45491;3164;36347
45494;45492;45492;1891;85828
45495;45493;45493;3045;63877
45496;45494;45494;1211;48724
45497;45495;45495;8500;6086
45498;45496;45496;7162;97011
45499;45497;45497;2134;52558
45500;45498;45498;9440;9550
45501;45499;45499;1131;64970
45502;45500;45500;3994;72651
45503;45501;45501;5155;67795
45504;45502;45502;3621;11880
45505;45503;45503;5093;37812
45506;45504;45504;2934;48283
45507;45505;45505;9628;72454
45508;45506;45506;2151;30392
45509;45507;45507;4616;19690
45510;45508;45508;4406;67043
45511;45509;45509;2917;12344
45512;45510;45510;3276;78123
45513;45511;45511;1093;41459
45514;45512;45512;8103;86270
45515;45513;45513;6247;59031
45516;45514;45514;3746;6381
45517;45515;45515;4823;29735
45518;45516;45516;5586;74611
45519;45517;45517;7592;5807
45520;45518;45518;8239;30885
45521;45519;45519;9420;33246
45522;45520;45520;1085;70715
45523;45521;45521;7207;43188
45524;45522;45522;7592;97413
45525;45523;45523;1463;36674
45526;45524;45524;8404;89332
45527;45525;45525;9067;48681
45528;45526;45526;9962;57563
45529;45527;45527;8105;59092
45530;45528;45528;3928;82063
45531;45529;45529;7535;83115
45532;45530;45530;4457;71485
45533;45531;45531;5814;45050
45534;45532;45532;5518;4025
45535;45533;45533;5205;18389
45536;45534;45534;3834;45560
45537;45535;45535;5803;42961
45538;45536;45536;3448;28594
45539;45537;45537;2142;55607
45540;45538;45538;5754;87732
45541;45539;45539;5927;22417
45542;45540;45540;5978;97384
45543;45541;45541;2953;90873
45544;45542;45542;7349;32311
45545;45543;45543;6325;5672
45546;45544;45544;5550;2306
45547;45545;45545;8167;36812
45548;45546;45546;9629;55120
45549;45547;45547;3356;28663
45550;45548;45548;9732;84823
45551;45549;45549;4013;71012
45552;45550;45550;4922;59966
45553;45551;45551;3544;12768
45554;45552;45552;8365;39122
45555;45553;45553;3431;82478
45556;45554;45554;2682;1329
45557;45555;45555;2041;89965
45558;45556;45556;2288;12120
45559;45557;45557;5266;96968
45560;45558;45558;3160;88133
45561;45559;45559;9316;59024
45562;45560;45560;4746;77299
45563;45561;45561;3976;77223
45564;45562;45562;9414;68613
45565;45563;45563;8810;43697
45566;45564;45564;7765;93262
45567;45565;45565;4927;94114
45568;45566;45566;5171;78956
45569;45567;45567;4412;67203
45570;45568;45568;2553;28733
45571;45569;45569;9701;65817
45572;45570;45570;1242;47511
45573;45571;45571;7276;35361
45574;45572;45572;7986;42438
45575;45573;45573;9457;73264
45576;45574;45574;2094;87301
45577;45575;45575;5570;25998
45578;45576;45576;3068;64808
45579;45577;45577;2886;95128
45580;45578;45578;5735;83984
45581;45579;45579;3083;55473
45582;45580;45580;1847;43004
45583;45581;45581;1306;82114
45584;45582;45582;1897;9089
45585;45583;45583;5105;38107
45586;45584;45584;7673;36323
45587;45585;45585;4595;64303
45588;45586;45586;1103;8942
45589;45587;45587;9490;48215
45590;45588;45588;7550;46377
45591;45589;45589;3194;4470
45592;45590;45590;8404;67306
