std_id;std_st_id;std_it_id;std_qtity;std_remainingqtity
44481;44481;44481;6604;5297
44482;44482;44482;289;7189
44483;44483;44483;8978;4056
44484;44484;44484;6708;7378
44485;44485;44485;2092;2661
44486;44486;44486;8772;1622
44487;44487;44487;7712;1794
44488;44488;44488;93;3127
44489;44489;44489;1156;3228
44490;44490;44490;7120;1169
44491;44491;44491;6680;6051
44492;44492;44492;675;9362
44493;44493;44493;8593;5406
44494;44494;44494;7285;7439
44495;44495;44495;7606;8823
44496;44496;44496;5883;5701
44497;44497;44497;1204;3186
44498;44498;44498;1631;8302
44499;44499;44499;2670;2889
44500;44500;44500;2191;7485
44501;44501;44501;2675;7973
44502;44502;44502;303;398
44503;44503;44503;7652;7960
44504;44504;44504;3072;3465
44505;44505;44505;4391;1319
44506;44506;44506;128;7815
44507;44507;44507;6579;5103
44508;44508;44508;2530;8299
44509;44509;44509;5041;6800
44510;44510;44510;3843;1040
44511;44511;44511;3439;9279
44512;44512;44512;1230;9827
44513;44513;44513;563;4634
44514;44514;44514;7870;8034
44515;44515;44515;6626;2978
44516;44516;44516;6222;5405
44517;44517;44517;8803;6023
44518;44518;44518;3653;8128
44519;44519;44519;125;6290
44520;44520;44520;3989;429
44521;44521;44521;8581;5896
44522;44522;44522;5368;4086
44523;44523;44523;9874;2281
44524;44524;44524;9439;261
44525;44525;44525;6472;1398
44526;44526;44526;2036;9233
44527;44527;44527;6094;8844
44528;44528;44528;9750;4746
44529;44529;44529;8134;3887
44530;44530;44530;1503;7285
44531;44531;44531;5415;2244
44532;44532;44532;5602;6582
44533;44533;44533;4894;6340
44534;44534;44534;5805;1833
44535;44535;44535;8857;6205
44536;44536;44536;3050;2940
44537;44537;44537;3536;8137
44538;44538;44538;8641;8741
44539;44539;44539;8135;1919
44540;44540;44540;371;9558
44541;44541;44541;6730;4029
44542;44542;44542;284;419
44543;44543;44543;1005;7430
44544;44544;44544;7870;913
44545;44545;44545;9517;6414
44546;44546;44546;4963;2954
44547;44547;44547;2132;6379
44548;44548;44548;3526;990
44549;44549;44549;4068;7961
44550;44550;44550;6551;9775
44551;44551;44551;1932;3958
44552;44552;44552;299;6109
44553;44553;44553;1217;8086
44554;44554;44554;2275;8437
44555;44555;44555;9146;5088
44556;44556;44556;7283;6962
44557;44557;44557;1751;8841
44558;44558;44558;2170;8290
44559;44559;44559;4119;7811
44560;44560;44560;5612;7922
44561;44561;44561;7012;5578
44562;44562;44562;4009;5638
44563;44563;44563;2851;7934
44564;44564;44564;9608;1057
44565;44565;44565;3004;675
44566;44566;44566;4963;6005
44567;44567;44567;8645;5296
44568;44568;44568;8172;280
44569;44569;44569;474;9996
44570;44570;44570;4243;6707
44571;44571;44571;5638;1006
44572;44572;44572;8432;5398
44573;44573;44573;8306;1650
44574;44574;44574;5381;1568
44575;44575;44575;3995;6189
44576;44576;44576;215;587
44577;44577;44577;6312;5906
44578;44578;44578;8113;1997
44579;44579;44579;6961;9926
44580;44580;44580;2852;6523
44581;44581;44581;295;6325
44582;44582;44582;7696;9022
44583;44583;44583;9116;8559
44584;44584;44584;1034;6079
44585;44585;44585;2385;5003
44586;44586;44586;873;1133
44587;44587;44587;477;8465
44588;44588;44588;7132;1119
44589;44589;44589;8491;5978
44590;44590;44590;5330;6765
44591;44591;44591;6387;1099
44592;44592;44592;4420;6120
44593;44593;44593;5226;8616
44594;44594;44594;497;8500
44595;44595;44595;8888;4078
44596;44596;44596;1130;2064
44597;44597;44597;3941;8386
44598;44598;44598;7733;9981
44599;44599;44599;7385;1419
44600;44600;44600;818;2151
44601;44601;44601;271;6558
44602;44602;44602;2278;5809
44603;44603;44603;7828;6682
44604;44604;44604;9610;4471
44605;44605;44605;8216;1430
44606;44606;44606;2014;6163
44607;44607;44607;902;4931
44608;44608;44608;6616;9014
44609;44609;44609;8483;7458
44610;44610;44610;8338;8324
44611;44611;44611;3012;2151
44612;44612;44612;2987;2700
44613;44613;44613;2677;8449
44614;44614;44614;9458;2563
44615;44615;44615;8297;6716
44616;44616;44616;9486;8514
44617;44617;44617;4543;7058
44618;44618;44618;2041;9518
44619;44619;44619;960;3191
44620;44620;44620;2765;6660
44621;44621;44621;6238;3184
44622;44622;44622;9102;1114
44623;44623;44623;6660;2654
44624;44624;44624;1660;2961
44625;44625;44625;4188;6993
44626;44626;44626;4906;2483
44627;44627;44627;1341;9117
44628;44628;44628;1689;6454
44629;44629;44629;8246;611
44630;44630;44630;219;4051
44631;44631;44631;839;2040
44632;44632;44632;3150;6631
44633;44633;44633;2774;3343
44634;44634;44634;2507;8814
44635;44635;44635;7402;9669
44636;44636;44636;1336;9094
44637;44637;44637;9015;6174
44638;44638;44638;4175;5499
44639;44639;44639;3071;3320
44640;44640;44640;7669;7532
44641;44641;44641;6779;4902
44642;44642;44642;8859;6287
44643;44643;44643;4626;3598
44644;44644;44644;5841;5536
44645;44645;44645;5960;9656
44646;44646;44646;3106;8015
44647;44647;44647;867;1555
44648;44648;44648;6604;7984
44649;44649;44649;7312;4857
44650;44650;44650;6292;8977
44651;44651;44651;9427;8989
44652;44652;44652;1447;6260
44653;44653;44653;3839;9419
44654;44654;44654;9226;6542
44655;44655;44655;4920;416
44656;44656;44656;8032;7633
44657;44657;44657;6524;3300
44658;44658;44658;5390;3614
44659;44659;44659;1196;940
44660;44660;44660;4176;5658
44661;44661;44661;8422;699
44662;44662;44662;2028;8113
44663;44663;44663;7796;7326
44664;44664;44664;7468;5638
44665;44665;44665;3683;3257
44666;44666;44666;920;2287
44667;44667;44667;8393;692
44668;44668;44668;4272;6498
44669;44669;44669;4703;9881
44670;44670;44670;6265;6186
44671;44671;44671;1794;5149
44672;44672;44672;331;7129
44673;44673;44673;327;7002
44674;44674;44674;478;6599
44675;44675;44675;347;4456
44676;44676;44676;4796;6658
44677;44677;44677;2401;583
44678;44678;44678;3539;1398
44679;44679;44679;1100;1362
44680;44680;44680;1185;1749
44681;44681;44681;1066;7934
44682;44682;44682;6807;3681
44683;44683;44683;5947;7666
44684;44684;44684;6056;7548
44685;44685;44685;4265;9373
44686;44686;44686;5507;4283
44687;44687;44687;9210;655
44688;44688;44688;7782;7741
44689;44689;44689;4083;2107
44690;44690;44690;3721;949
44691;44691;44691;384;9665
44692;44692;44692;2941;8169
44693;44693;44693;3041;564
44694;44694;44694;8625;7885
44695;44695;44695;3238;7419
44696;44696;44696;1758;7387
44697;44697;44697;6499;791
44698;44698;44698;6558;2220
44699;44699;44699;3978;6923
44700;44700;44700;4130;6836
44701;44701;44701;6204;1693
44702;44702;44702;2243;1637
44703;44703;44703;2335;9019
44704;44704;44704;3355;2360
44705;44705;44705;9328;8916
44706;44706;44706;6606;2288
44707;44707;44707;1544;4665
44708;44708;44708;8862;6412
44709;44709;44709;6890;994
44710;44710;44710;291;9994
44711;44711;44711;4685;3006
44712;44712;44712;7189;3991
44713;44713;44713;628;139
44714;44714;44714;203;7170
44715;44715;44715;8141;776
44716;44716;44716;6859;4123
44717;44717;44717;4034;6296
44718;44718;44718;8646;7484
44719;44719;44719;6628;7552
44720;44720;44720;3172;2238
44721;44721;44721;6668;5449
44722;44722;44722;7669;460
44723;44723;44723;1508;5030
44724;44724;44724;3002;232
44725;44725;44725;9240;433
44726;44726;44726;4381;9568
44727;44727;44727;8494;7826
44728;44728;44728;8650;8871
44729;44729;44729;9340;7741
44730;44730;44730;774;2585
44731;44731;44731;3911;5351
44732;44732;44732;8567;7548
44733;44733;44733;6486;101
44734;44734;44734;2407;2587
44735;44735;44735;4024;2909
44736;44736;44736;3526;485
44737;44737;44737;5105;7761
44738;44738;44738;1807;4136
44739;44739;44739;7445;6441
44740;44740;44740;3797;2956
44741;44741;44741;6575;5068
44742;44742;44742;4546;3882
44743;44743;44743;1245;2849
44744;44744;44744;5808;754
44745;44745;44745;1558;1115
44746;44746;44746;4852;7167
44747;44747;44747;1596;768
44748;44748;44748;6411;7310
44749;44749;44749;1892;3975
44750;44750;44750;3506;3235
44751;44751;44751;8834;8059
44752;44752;44752;3985;7623
44753;44753;44753;5354;903
44754;44754;44754;5867;2771
44755;44755;44755;9170;7077
44756;44756;44756;5220;654
44757;44757;44757;752;767
44758;44758;44758;5078;7905
44759;44759;44759;9514;9382
44760;44760;44760;195;3925
44761;44761;44761;645;3030
44762;44762;44762;3506;9615
44763;44763;44763;6622;1431
44764;44764;44764;3569;3407
44765;44765;44765;1035;8565
44766;44766;44766;1679;5846
44767;44767;44767;3888;902
44768;44768;44768;9494;3635
44769;44769;44769;4540;3044
44770;44770;44770;8957;678
44771;44771;44771;1561;9098
44772;44772;44772;8945;5344
44773;44773;44773;8888;4092
44774;44774;44774;5974;8856
44775;44775;44775;4473;8419
44776;44776;44776;674;7850
44777;44777;44777;788;1114
44778;44778;44778;2591;5257
44779;44779;44779;1399;1809
44780;44780;44780;9140;8385
44781;44781;44781;9496;6555
44782;44782;44782;4900;4056
44783;44783;44783;7370;9595
44784;44784;44784;625;3059
44785;44785;44785;9982;9489
44786;44786;44786;3303;3901
44787;44787;44787;5201;4416
44788;44788;44788;8434;7156
44789;44789;44789;7024;5861
44790;44790;44790;8145;3509
44791;44791;44791;9154;206
44792;44792;44792;7991;7783
44793;44793;44793;8344;4282
44794;44794;44794;5910;8333
44795;44795;44795;1846;4953
44796;44796;44796;9808;3549
44797;44797;44797;3667;6216
44798;44798;44798;6570;2808
44799;44799;44799;6251;1799
44800;44800;44800;1924;3519
44801;44801;44801;6077;9523
44802;44802;44802;283;8915
44803;44803;44803;7500;2845
44804;44804;44804;1961;4772
44805;44805;44805;3263;2343
44806;44806;44806;6202;9777
44807;44807;44807;6042;1594
44808;44808;44808;4368;3489
44809;44809;44809;817;7446
44810;44810;44810;9480;7763
44811;44811;44811;5813;4748
44812;44812;44812;156;2549
44813;44813;44813;9636;7301
44814;44814;44814;7157;6102
44815;44815;44815;7065;9388
44816;44816;44816;730;5696
44817;44817;44817;5618;6037
44818;44818;44818;1627;6036
44819;44819;44819;7481;3629
44820;44820;44820;6951;6410
44821;44821;44821;873;5197
44822;44822;44822;3682;1475
44823;44823;44823;1264;7738
44824;44824;44824;6348;6272
44825;44825;44825;7134;69
44826;44826;44826;4628;5848
44827;44827;44827;3633;1295
44828;44828;44828;42;4821
44829;44829;44829;2908;2548
44830;44830;44830;7100;3515
44831;44831;44831;1659;461
44832;44832;44832;3454;7115
44833;44833;44833;8561;7144
44834;44834;44834;1600;8717
44835;44835;44835;4497;482
44836;44836;44836;1684;5033
44837;44837;44837;8314;6427
44838;44838;44838;4891;4538
44839;44839;44839;7270;9952
44840;44840;44840;8404;5591
44841;44841;44841;441;7560
44842;44842;44842;5652;2885
44843;44843;44843;9192;3441
44844;44844;44844;8887;1062
44845;44845;44845;8966;2253
44846;44846;44846;7589;880
44847;44847;44847;1548;2633
44848;44848;44848;3164;7990
44849;44849;44849;2189;7796
44850;44850;44850;7201;2935
44851;44851;44851;6284;2671
44852;44852;44852;5050;1743
44853;44853;44853;6645;9357
44854;44854;44854;4089;7983
44855;44855;44855;1752;3881
44856;44856;44856;3041;8008
44857;44857;44857;6799;8005
44858;44858;44858;7120;1529
44859;44859;44859;2572;7057
44860;44860;44860;4727;6942
44861;44861;44861;8049;6036
44862;44862;44862;9852;7586
44863;44863;44863;8959;2774
44864;44864;44864;6384;517
44865;44865;44865;488;4850
44866;44866;44866;3956;1360
44867;44867;44867;8438;5386
44868;44868;44868;1187;8146
44869;44869;44869;1829;9423
44870;44870;44870;4826;9004
44871;44871;44871;2914;5386
44872;44872;44872;881;3022
44873;44873;44873;6206;6903
44874;44874;44874;6394;7925
44875;44875;44875;4007;2390
44876;44876;44876;2557;999
44877;44877;44877;8276;6055
44878;44878;44878;6435;3771
44879;44879;44879;4854;5099
44880;44880;44880;9943;5629
44881;44881;44881;352;7462
44882;44882;44882;8070;3007
44883;44883;44883;9360;8753
44884;44884;44884;133;4146
44885;44885;44885;9856;5116
44886;44886;44886;7852;1732
44887;44887;44887;6068;6538
44888;44888;44888;3353;7082
44889;44889;44889;3513;7984
44890;44890;44890;7080;6029
44891;44891;44891;7109;436
44892;44892;44892;66;4351
44893;44893;44893;4034;4841
44894;44894;44894;9763;7056
44895;44895;44895;4157;8448
44896;44896;44896;8852;7177
44897;44897;44897;1980;9046
44898;44898;44898;9899;9108
44899;44899;44899;1168;1537
44900;44900;44900;4054;8867
44901;44901;44901;1234;6056
44902;44902;44902;8457;3677
44903;44903;44903;2450;812
44904;44904;44904;9120;5478
44905;44905;44905;9054;9127
44906;44906;44906;8637;8258
44907;44907;44907;5083;8752
44908;44908;44908;250;697
44909;44909;44909;4182;9939
44910;44910;44910;4920;9004
44911;44911;44911;914;7533
44912;44912;44912;8386;218
44913;44913;44913;4668;1898
44914;44914;44914;3046;8065
44915;44915;44915;2304;1788
44916;44916;44916;8897;4581
44917;44917;44917;9401;2729
44918;44918;44918;266;4820
44919;44919;44919;4085;5282
44920;44920;44920;5112;4723
44921;44921;44921;8359;1939
44922;44922;44922;7611;4732
44923;44923;44923;922;7505
44924;44924;44924;6891;8590
44925;44925;44925;7726;9249
44926;44926;44926;9369;135
44927;44927;44927;3884;548
44928;44928;44928;7504;4713
44929;44929;44929;7786;2029
44930;44930;44930;2897;4902
44931;44931;44931;7323;7831
44932;44932;44932;710;4026
44933;44933;44933;3029;8110
44934;44934;44934;8472;1984
44935;44935;44935;690;8276
44936;44936;44936;1197;1050
44937;44937;44937;2954;1104
44938;44938;44938;8253;4217
44939;44939;44939;4908;3591
44940;44940;44940;613;9158
44941;44941;44941;6032;2528
44942;44942;44942;8810;1928
44943;44943;44943;6573;6527
44944;44944;44944;8761;4595
44945;44945;44945;6311;9069
44946;44946;44946;3934;5468
44947;44947;44947;4892;4657
44948;44948;44948;2063;4888
44949;44949;44949;3416;3520
44950;44950;44950;6787;8516
44951;44951;44951;5229;6322
44952;44952;44952;8690;8834
44953;44953;44953;8334;1548
44954;44954;44954;868;7125
44955;44955;44955;4746;523
44956;44956;44956;5398;2030
44957;44957;44957;6198;467
44958;44958;44958;191;7771
44959;44959;44959;6800;2825
44960;44960;44960;675;6856
44961;44961;44961;3336;891
44962;44962;44962;4246;5356
44963;44963;44963;1469;7950
44964;44964;44964;1196;5820
44965;44965;44965;7860;5514
44966;44966;44966;2148;403
44967;44967;44967;6112;3137
44968;44968;44968;4475;7003
44969;44969;44969;8707;9303
44970;44970;44970;5650;4726
44971;44971;44971;6339;2613
44972;44972;44972;5439;2096
44973;44973;44973;6701;5452
44974;44974;44974;9886;2480
44975;44975;44975;2219;3590
44976;44976;44976;7379;6480
44977;44977;44977;5432;7230
44978;44978;44978;5868;9229
44979;44979;44979;3654;9491
44980;44980;44980;4008;3103
44981;44981;44981;5985;1653
44982;44982;44982;9734;544
44983;44983;44983;9125;2664
44984;44984;44984;8665;2107
44985;44985;44985;2208;4095
44986;44986;44986;808;9420
44987;44987;44987;1421;437
44988;44988;44988;9813;7527
44989;44989;44989;647;3796
44990;44990;44990;7275;5705
44991;44991;44991;6207;3834
44992;44992;44992;9293;1589
44993;44993;44993;4224;1282
44994;44994;44994;6127;9784
44995;44995;44995;2622;8534
44996;44996;44996;6989;7014
44997;44997;44997;3235;4941
44998;44998;44998;3219;5216
44999;44999;44999;4013;6740
45000;45000;45000;3675;7303
45001;45001;45001;6021;9184
45002;45002;45002;3129;5087
45003;45003;45003;8060;5076
45004;45004;45004;8691;1811
45005;45005;45005;1594;5830
45006;45006;45006;2762;7716
45007;45007;45007;9778;6814
45008;45008;45008;3351;2896
45009;45009;45009;1804;1683
45010;45010;45010;2211;1439
45011;45011;45011;110;8368
45012;45012;45012;8058;2889
45013;45013;45013;5711;8470
45014;45014;45014;1661;2745
45015;45015;45015;5662;6958
45016;45016;45016;8983;9717
45017;45017;45017;6068;6476
45018;45018;45018;490;248
45019;45019;45019;6262;6075
45020;45020;45020;3433;1422
45021;45021;45021;5101;7530
45022;45022;45022;866;5749
45023;45023;45023;3831;4177
45024;45024;45024;7605;295
45025;45025;45025;782;4053
45026;45026;45026;6762;1389
45027;45027;45027;5700;2233
45028;45028;45028;3130;6138
45029;45029;45029;846;9029
45030;45030;45030;4360;1954
45031;45031;45031;374;9407
45032;45032;45032;1499;170
45033;45033;45033;6311;874
45034;45034;45034;249;2376
45035;45035;45035;7049;6224
45036;45036;45036;7036;5453
45037;45037;45037;177;4003
45038;45038;45038;4253;4556
45039;45039;45039;1760;5694
45040;45040;45040;4268;9773
45041;45041;45041;1487;7795
45042;45042;45042;4589;6487
45043;45043;45043;5176;9590
45044;45044;45044;378;373
45045;45045;45045;6054;5990
45046;45046;45046;3837;2844
45047;45047;45047;5290;2766
45048;45048;45048;5895;6702
45049;45049;45049;8056;7030
45050;45050;45050;9364;1037
45051;45051;45051;7351;4671
45052;45052;45052;1039;5395
45053;45053;45053;8955;8532
45054;45054;45054;3705;4168
45055;45055;45055;1239;9540
45056;45056;45056;3977;9447
45057;45057;45057;9220;7116
45058;45058;45058;5296;1270
45059;45059;45059;6068;5798
45060;45060;45060;4533;1177
45061;45061;45061;3613;1260
45062;45062;45062;3733;567
45063;45063;45063;2835;2347
45064;45064;45064;6731;4257
45065;45065;45065;1804;9699
45066;45066;45066;1831;571
45067;45067;45067;8444;3852
45068;45068;45068;7438;3235
45069;45069;45069;5818;5713
45070;45070;45070;4793;4472
45071;45071;45071;3025;3680
45072;45072;45072;5739;1673
45073;45073;45073;4291;6231
45074;45074;45074;6474;5943
45075;45075;45075;7952;68
45076;45076;45076;691;7548
45077;45077;45077;9121;1819
45078;45078;45078;9153;1541
45079;45079;45079;6521;5197
45080;45080;45080;6049;5179
45081;45081;45081;2620;4580
45082;45082;45082;7650;7040
45083;45083;45083;6329;3525
45084;45084;45084;5352;7578
45085;45085;45085;8457;8367
45086;45086;45086;10;6357
45087;45087;45087;3429;8620
45088;45088;45088;9881;7969
45089;45089;45089;5683;1940
45090;45090;45090;8800;6699
45091;45091;45091;7020;24
45092;45092;45092;155;2636
45093;45093;45093;417;4790
45094;45094;45094;794;7277
45095;45095;45095;3090;3209
45096;45096;45096;5456;5158
45097;45097;45097;6922;6670
45098;45098;45098;4694;1773
45099;45099;45099;4117;1103
45100;45100;45100;6671;63
45101;45101;45101;7940;432
45102;45102;45102;3717;5493
45103;45103;45103;8468;1405
45104;45104;45104;5182;5891
45105;45105;45105;8516;501
45106;45106;45106;5595;4710
45107;45107;45107;4381;4086
45108;45108;45108;6796;6702
45109;45109;45109;785;9217
45110;45110;45110;3545;3360
45111;45111;45111;4588;8484
45112;45112;45112;3149;7671
45113;45113;45113;8778;1236
45114;45114;45114;6503;2941
45115;45115;45115;8417;1653
45116;45116;45116;5257;1091
45117;45117;45117;1177;2903
45118;45118;45118;5843;710
45119;45119;45119;7333;3800
45120;45120;45120;5362;205
45121;45121;45121;4335;7671
45122;45122;45122;1445;2247
45123;45123;45123;5982;1596
45124;45124;45124;7953;6496
45125;45125;45125;3518;2946
45126;45126;45126;374;7749
45127;45127;45127;3534;692
45128;45128;45128;6676;9237
45129;45129;45129;8864;6458
45130;45130;45130;3160;1535
45131;45131;45131;8623;5924
45132;45132;45132;4839;831
45133;45133;45133;3113;6340
45134;45134;45134;717;436
45135;45135;45135;5965;5425
45136;45136;45136;7031;247
45137;45137;45137;9416;805
45138;45138;45138;3431;6508
45139;45139;45139;9795;5092
45140;45140;45140;650;5303
45141;45141;45141;6226;4434
45142;45142;45142;8840;9100
45143;45143;45143;1663;3740
45144;45144;45144;9577;9442
45145;45145;45145;886;5333
45146;45146;45146;5581;9795
45147;45147;45147;90;8423
45148;45148;45148;1142;3973
45149;45149;45149;4287;5008
45150;45150;45150;7782;1556
45151;45151;45151;2208;5986
45152;45152;45152;1605;8613
45153;45153;45153;3055;4985
45154;45154;45154;2846;699
45155;45155;45155;3469;3623
45156;45156;45156;1607;9760
45157;45157;45157;4003;3862
45158;45158;45158;2006;8681
