pod_id;pod_po_id;pod_it_id;pod_qtity;pod_remainingqtity
66817;66817;66817;6529;7631
66818;66818;66818;175;9960
66819;66819;66819;7781;2791
66820;66820;66820;9894;4858
66821;66821;66821;8806;1512
66822;66822;66822;649;1413
66823;66823;66823;4331;2512
66824;66824;66824;7793;9826
66825;66825;66825;7012;1831
66826;66826;66826;4310;5872
66827;66827;66827;4608;3479
66828;66828;66828;8049;2698
66829;66829;66829;858;6131
66830;66830;66830;9351;5643
66831;66831;66831;551;2189
66832;66832;66832;4155;2139
66833;66833;66833;5215;289
66834;66834;66834;1285;5324
66835;66835;66835;1333;5665
66836;66836;66836;6176;339
66837;66837;66837;1367;3243
66838;66838;66838;2308;5172
66839;66839;66839;4193;4878
66840;66840;66840;3238;3533
66841;66841;66841;1342;7130
66842;66842;66842;67;2231
66843;66843;66843;9502;5390
66844;66844;66844;7026;3091
66845;66845;66845;4728;3443
66846;66846;66846;7591;3209
66847;66847;66847;1136;4220
66848;66848;66848;7706;5749
66849;66849;66849;7225;1302
66850;66850;66850;4704;9728
66851;66851;66851;7973;8578
66852;66852;66852;6964;4674
66853;66853;66853;8219;4187
66854;66854;66854;2692;6614
66855;66855;66855;2131;3093
66856;66856;66856;6322;3232
66857;66857;66857;5748;2241
66858;66858;66858;5609;6636
66859;66859;66859;6495;9621
66860;66860;66860;1103;5643
66861;66861;66861;6295;6002
66862;66862;66862;5257;9897
66863;66863;66863;1038;2280
66864;66864;66864;1590;3950
66865;66865;66865;6169;3446
66866;66866;66866;4528;2831
66867;66867;66867;3936;897
66868;66868;66868;7639;1241
66869;66869;66869;5535;3503
66870;66870;66870;4325;551
66871;66871;66871;3251;2491
66872;66872;66872;5367;1225
66873;66873;66873;4114;3199
66874;66874;66874;3981;183
66875;66875;66875;5277;4599
66876;66876;66876;4449;9689
66877;66877;66877;3863;1637
66878;66878;66878;7657;1741
66879;66879;66879;26;3854
66880;66880;66880;3944;1020
66881;66881;66881;4939;7224
66882;66882;66882;3092;2140
66883;66883;66883;7104;9880
66884;66884;66884;5007;3510
66885;66885;66885;9919;4623
66886;66886;66886;5538;2311
66887;66887;66887;3092;415
66888;66888;66888;6483;4612
66889;66889;66889;6638;8325
66890;66890;66890;20;5568
66891;66891;66891;970;8126
66892;66892;66892;5418;6111
66893;66893;66893;2689;7573
66894;66894;66894;8836;4062
66895;66895;66895;8744;6081
66896;66896;66896;4738;5744
66897;66897;66897;7183;5014
66898;66898;66898;5754;5790
66899;66899;66899;9318;3516
66900;66900;66900;6634;2809
66901;66901;66901;5331;2449
66902;66902;66902;4809;7455
66903;66903;66903;4065;8590
66904;66904;66904;3223;7822
66905;66905;66905;6130;2938
66906;66906;66906;402;2361
66907;66907;66907;1660;5950
66908;66908;66908;13;9409
66909;66909;66909;1845;8533
66910;66910;66910;7655;4851
66911;66911;66911;9557;8466
66912;66912;66912;8370;1436
66913;66913;66913;728;2288
66914;66914;66914;6734;3424
66915;66915;66915;8421;309
66916;66916;66916;642;6389
66917;66917;66917;1482;7873
66918;66918;66918;4266;5480
66919;66919;66919;3855;3829
66920;66920;66920;2424;473
66921;66921;66921;5672;8991
66922;66922;66922;6147;5595
66923;66923;66923;8067;746
66924;66924;66924;6710;2328
66925;66925;66925;4719;1934
66926;66926;66926;6217;7903
66927;66927;66927;4117;1512
66928;66928;66928;8892;3048
66929;66929;66929;6840;9318
66930;66930;66930;8633;6108
66931;66931;66931;5989;2749
66932;66932;66932;6946;9212
66933;66933;66933;9110;9518
66934;66934;66934;3743;2540
66935;66935;66935;4053;578
66936;66936;66936;2952;1751
66937;66937;66937;355;8788
66938;66938;66938;1052;1366
66939;66939;66939;2456;8274
66940;66940;66940;8847;9097
66941;66941;66941;7078;8041
66942;66942;66942;8714;4509
66943;66943;66943;615;5666
66944;66944;66944;4306;4533
66945;66945;66945;2707;706
66946;66946;66946;6099;9274
66947;66947;66947;6228;1909
66948;66948;66948;8403;7899
66949;66949;66949;830;9706
66950;66950;66950;4602;9812
66951;66951;66951;7993;5367
66952;66952;66952;4694;1874
66953;66953;66953;1925;6113
66954;66954;66954;3990;1790
66955;66955;66955;4704;179
66956;66956;66956;2272;5427
66957;66957;66957;2941;530
66958;66958;66958;4970;231
66959;66959;66959;2990;9214
66960;66960;66960;4880;6267
66961;66961;66961;7645;8636
66962;66962;66962;4186;8859
66963;66963;66963;3453;6135
66964;66964;66964;2463;282
66965;66965;66965;524;5075
66966;66966;66966;5471;6710
66967;66967;66967;6063;1990
66968;66968;66968;3217;7930
66969;66969;66969;9238;8371
66970;66970;66970;7343;6428
66971;66971;66971;2526;2325
66972;66972;66972;3590;407
66973;66973;66973;7223;3721
66974;66974;66974;6518;8717
66975;66975;66975;5035;1674
66976;66976;66976;2140;789
66977;66977;66977;2803;2891
66978;66978;66978;1033;7180
66979;66979;66979;8743;1672
66980;66980;66980;3898;6027
66981;66981;66981;6412;9595
66982;66982;66982;8759;6244
66983;66983;66983;6350;4727
66984;66984;66984;3772;5832
66985;66985;66985;9205;2191
66986;66986;66986;7648;967
66987;66987;66987;9512;4321
66988;66988;66988;8697;428
66989;66989;66989;4279;3156
66990;66990;66990;3539;5128
66991;66991;66991;4881;9373
66992;66992;66992;7819;952
66993;66993;66993;446;6111
66994;66994;66994;6775;3259
66995;66995;66995;9479;2392
66996;66996;66996;2803;1675
66997;66997;66997;3006;5975
66998;66998;66998;1985;7518
66999;66999;66999;5300;5893
67000;67000;67000;917;8030
67001;67001;67001;8264;4947
67002;67002;67002;7282;8443
67003;67003;67003;7765;5158
67004;67004;67004;1957;4354
67005;67005;67005;629;1640
67006;67006;67006;6509;7972
67007;67007;67007;2582;5602
67008;67008;67008;8489;1219
67009;67009;67009;2800;4117
67010;67010;67010;1260;4098
67011;67011;67011;1823;7670
67012;67012;67012;3059;4787
67013;67013;67013;77;2486
67014;67014;67014;2067;1989
67015;67015;67015;3275;4154
67016;67016;67016;5260;7952
67017;67017;67017;574;9615
67018;67018;67018;5180;3304
67019;67019;67019;2643;8447
67020;67020;67020;8724;6663
67021;67021;67021;4276;4549
67022;67022;67022;3295;6119
67023;67023;67023;5178;7379
67024;67024;67024;8397;4616
67025;67025;67025;7502;1591
67026;67026;67026;5616;70
67027;67027;67027;5913;6988
67028;67028;67028;9198;3252
67029;67029;67029;7199;5922
67030;67030;67030;6976;9085
67031;67031;67031;4042;6851
67032;67032;67032;3816;340
67033;67033;67033;5609;9981
67034;67034;67034;9922;8637
67035;67035;67035;9419;2340
67036;67036;67036;4276;3401
67037;67037;67037;7213;9531
67038;67038;67038;203;741
67039;67039;67039;8284;6007
67040;67040;67040;6695;9688
67041;67041;67041;9813;3576
67042;67042;67042;8126;8882
67043;67043;67043;279;679
67044;67044;67044;4755;2040
67045;67045;67045;5271;2652
67046;67046;67046;3209;4967
67047;67047;67047;4587;6970
67048;67048;67048;2207;7309
67049;67049;67049;8783;6896
67050;67050;67050;3194;7786
67051;67051;67051;1895;6043
67052;67052;67052;9395;510
67053;67053;67053;2645;3364
67054;67054;67054;6632;4003
67055;67055;67055;587;5127
67056;67056;67056;1027;5042
67057;67057;67057;7614;3683
67058;67058;67058;8772;6908
67059;67059;67059;2059;7120
67060;67060;67060;6445;4174
67061;67061;67061;692;883
67062;67062;67062;2316;6898
67063;67063;67063;1688;4727
67064;67064;67064;3671;9838
67065;67065;67065;8216;3151
67066;67066;67066;6641;3563
67067;67067;67067;602;3368
67068;67068;67068;2825;9293
67069;67069;67069;6808;3640
67070;67070;67070;221;7399
67071;67071;67071;7460;3809
67072;67072;67072;3733;6284
67073;67073;67073;3;9286
67074;67074;67074;639;1474
67075;67075;67075;2716;713
67076;67076;67076;813;474
67077;67077;67077;2520;7360
67078;67078;67078;1892;5947
67079;67079;67079;5554;4057
67080;67080;67080;958;2259
67081;67081;67081;6247;4194
67082;67082;67082;5579;8979
67083;67083;67083;5748;9456
67084;67084;67084;8510;5661
67085;67085;67085;3839;3499
67086;67086;67086;3758;7447
67087;67087;67087;3988;7770
67088;67088;67088;1403;9754
67089;67089;67089;2574;6583
67090;67090;67090;8204;5004
67091;67091;67091;9129;6425
67092;67092;67092;7597;1723
67093;67093;67093;9121;4144
67094;67094;67094;6639;581
67095;67095;67095;355;4757
67096;67096;67096;9081;9594
67097;67097;67097;1587;3459
67098;67098;67098;173;247
67099;67099;67099;6138;4975
67100;67100;67100;4760;4265
67101;67101;67101;194;1840
67102;67102;67102;7248;1373
67103;67103;67103;3949;544
67104;67104;67104;5621;3484
67105;67105;67105;8364;8336
67106;67106;67106;1871;984
67107;67107;67107;4919;4134
67108;67108;67108;5734;208
67109;67109;67109;5724;4606
67110;67110;67110;2124;4203
67111;67111;67111;6285;1590
67112;67112;67112;6188;791
67113;67113;67113;2445;7345
67114;67114;67114;9358;1707
67115;67115;67115;9462;1702
67116;67116;67116;6365;3619
67117;67117;67117;5929;3789
67118;67118;67118;1149;4353
67119;67119;67119;245;8398
67120;67120;67120;4140;2829
67121;67121;67121;6325;346
67122;67122;67122;1534;5064
67123;67123;67123;7148;3542
67124;67124;67124;5733;5775
67125;67125;67125;4846;8249
67126;67126;67126;1743;7309
67127;67127;67127;8660;812
67128;67128;67128;5129;3545
67129;67129;67129;8397;3449
67130;67130;67130;3414;5186
67131;67131;67131;1646;259
67132;67132;67132;5981;8227
67133;67133;67133;3230;2389
67134;67134;67134;8308;3019
67135;67135;67135;9447;9936
67136;67136;67136;33;1966
67137;67137;67137;7558;6228
67138;67138;67138;8601;4667
67139;67139;67139;6570;9370
67140;67140;67140;4182;5831
67141;67141;67141;3196;5414
67142;67142;67142;8306;7849
67143;67143;67143;9023;4287
67144;67144;67144;2587;6165
67145;67145;67145;7354;2812
67146;67146;67146;1076;2184
67147;67147;67147;5810;7330
67148;67148;67148;7572;7101
67149;67149;67149;9764;7367
67150;67150;67150;1296;1291
67151;67151;67151;9413;3682
67152;67152;67152;2221;2716
67153;67153;67153;420;1521
67154;67154;67154;9246;611
67155;67155;67155;5545;4203
67156;67156;67156;7042;6786
67157;67157;67157;4026;469
67158;67158;67158;494;6032
67159;67159;67159;9757;5473
67160;67160;67160;6433;7189
67161;67161;67161;4946;1623
67162;67162;67162;1236;7342
67163;67163;67163;4624;7809
67164;67164;67164;470;3975
67165;67165;67165;5198;3049
67166;67166;67166;6163;8418
67167;67167;67167;2224;90
67168;67168;67168;3441;522
67169;67169;67169;7118;1942
67170;67170;67170;5119;9753
67171;67171;67171;8170;1602
67172;67172;67172;576;7216
67173;67173;67173;3122;8598
67174;67174;67174;6969;993
67175;67175;67175;3574;9258
67176;67176;67176;6170;1722
67177;67177;67177;8747;9163
67178;67178;67178;3493;2552
67179;67179;67179;7908;7246
67180;67180;67180;5308;8127
67181;67181;67181;7688;9018
67182;67182;67182;24;5597
67183;67183;67183;3365;4449
67184;67184;67184;6786;8184
67185;67185;67185;6815;382
67186;67186;67186;7237;3105
67187;67187;67187;5637;453
67188;67188;67188;3219;3607
67189;67189;67189;208;3381
67190;67190;67190;3587;8990
67191;67191;67191;5094;4880
67192;67192;67192;1129;314
67193;67193;67193;9892;4292
67194;67194;67194;817;5291
67195;67195;67195;3377;4311
67196;67196;67196;2850;5518
67197;67197;67197;1821;8458
67198;67198;67198;3925;9802
67199;67199;67199;9671;677
67200;67200;67200;1945;7836
67201;67201;67201;3426;854
67202;67202;67202;4182;8341
67203;67203;67203;3899;5162
67204;67204;67204;1923;7165
67205;67205;67205;2069;8911
67206;67206;67206;3085;949
67207;67207;67207;7257;9859
67208;67208;67208;3957;362
67209;67209;67209;6532;8507
67210;67210;67210;6078;9843
67211;67211;67211;2809;1620
67212;67212;67212;9090;1552
67213;67213;67213;6037;6179
67214;67214;67214;5811;9752
67215;67215;67215;8034;3784
67216;67216;67216;9994;8754
67217;67217;67217;6647;7391
67218;67218;67218;4028;4887
67219;67219;67219;4247;2286
67220;67220;67220;7606;1294
67221;67221;67221;1387;7906
67222;67222;67222;3015;5891
67223;67223;67223;6569;6373
67224;67224;67224;9214;3984
67225;67225;67225;2037;4006
67226;67226;67226;2252;1050
67227;67227;67227;8547;4368
67228;67228;67228;8413;5577
67229;67229;67229;7832;7144
67230;67230;67230;1464;3896
67231;67231;67231;9909;4941
67232;67232;67232;3228;6519
67233;67233;67233;9283;7654
67234;67234;67234;6548;7177
67235;67235;67235;1439;2590
67236;67236;67236;5779;9301
67237;67237;67237;1378;3913
67238;67238;67238;1834;5034
67239;67239;67239;6449;554
67240;67240;67240;9668;5675
67241;67241;67241;430;8984
67242;67242;67242;5293;3706
67243;67243;67243;9545;7317
67244;67244;67244;9519;9697
67245;67245;67245;9031;9405
67246;67246;67246;1873;4977
67247;67247;67247;3512;1882
67248;67248;67248;1989;3538
67249;67249;67249;722;6258
67250;67250;67250;8810;5799
67251;67251;67251;9440;105
67252;67252;67252;4572;4469
67253;67253;67253;2006;6741
67254;67254;67254;3358;5820
67255;67255;67255;1506;9178
67256;67256;67256;8834;5364
67257;67257;67257;8996;7435
67258;67258;67258;6432;779
67259;67259;67259;7070;1760
67260;67260;67260;2054;6388
67261;67261;67261;3880;4704
67262;67262;67262;5415;7856
67263;67263;67263;2709;9159
67264;67264;67264;3867;2666
67265;67265;67265;6802;4873
67266;67266;67266;4046;9305
67267;67267;67267;4164;8173
67268;67268;67268;5682;5237
67269;67269;67269;7870;577
67270;67270;67270;3473;7785
67271;67271;67271;2055;6562
67272;67272;67272;7839;5323
67273;67273;67273;4292;777
67274;67274;67274;228;7744
67275;67275;67275;8798;8276
67276;67276;67276;7129;6245
67277;67277;67277;6788;8229
67278;67278;67278;8992;1202
67279;67279;67279;9150;2044
67280;67280;67280;2821;3505
67281;67281;67281;8610;5227
67282;67282;67282;736;9214
67283;67283;67283;876;2343
67284;67284;67284;2184;5877
67285;67285;67285;8110;305
67286;67286;67286;3669;6659
67287;67287;67287;414;6802
67288;67288;67288;2211;6285
67289;67289;67289;9355;817
67290;67290;67290;5019;8490
67291;67291;67291;598;6398
67292;67292;67292;4444;7316
67293;67293;67293;5694;4981
67294;67294;67294;3786;8981
67295;67295;67295;6673;8069
67296;67296;67296;831;4095
67297;67297;67297;8901;2080
67298;67298;67298;7937;8013
67299;67299;67299;3194;4891
67300;67300;67300;7727;4311
67301;67301;67301;1670;9118
67302;67302;67302;5890;2421
67303;67303;67303;3251;6205
67304;67304;67304;2924;7984
67305;67305;67305;202;1098
67306;67306;67306;4966;3715
67307;67307;67307;325;1050
67308;67308;67308;4060;9896
67309;67309;67309;6260;451
67310;67310;67310;4259;1623
67311;67311;67311;1495;5943
67312;67312;67312;2862;9841
67313;67313;67313;2726;8215
67314;67314;67314;7196;8261
67315;67315;67315;6771;675
67316;67316;67316;7630;947
67317;67317;67317;9344;9196
67318;67318;67318;5729;8948
67319;67319;67319;6309;8392
67320;67320;67320;961;9800
67321;67321;67321;4372;7384
67322;67322;67322;5939;9643
67323;67323;67323;7725;9860
67324;67324;67324;5485;6693
67325;67325;67325;9292;3259
67326;67326;67326;2035;9239
67327;67327;67327;9248;4761
67328;67328;67328;429;8031
67329;67329;67329;6893;8532
67330;67330;67330;7404;4823
67331;67331;67331;4965;2212
67332;67332;67332;986;963
67333;67333;67333;4842;2458
67334;67334;67334;5991;5692
67335;67335;67335;9718;4784
67336;67336;67336;1864;4527
67337;67337;67337;6387;2568
67338;67338;67338;3426;5878
67339;67339;67339;6329;6638
67340;67340;67340;9739;2858
67341;67341;67341;363;6382
67342;67342;67342;2232;2597
67343;67343;67343;6707;6525
67344;67344;67344;5536;3680
67345;67345;67345;2065;1862
67346;67346;67346;6126;248
67347;67347;67347;7595;9820
67348;67348;67348;7397;1086
67349;67349;67349;3057;3642
67350;67350;67350;6514;1724
67351;67351;67351;8057;7400
67352;67352;67352;3692;5571
67353;67353;67353;3523;7327
67354;67354;67354;9831;94
67355;67355;67355;9232;9052
67356;67356;67356;1252;8481
67357;67357;67357;4984;9498
67358;67358;67358;2926;6700
67359;67359;67359;5410;5712
67360;67360;67360;9888;7715
67361;67361;67361;9670;3340
67362;67362;67362;7569;8557
67363;67363;67363;5907;2138
67364;67364;67364;4685;3373
67365;67365;67365;8419;5170
67366;67366;67366;9093;9794
67367;67367;67367;6057;4116
67368;67368;67368;4013;7140
67369;67369;67369;3035;128
67370;67370;67370;456;5941
67371;67371;67371;9556;5433
67372;67372;67372;1071;3013
67373;67373;67373;5884;1364
67374;67374;67374;8433;3787
67375;67375;67375;1186;4573
67376;67376;67376;4062;271
67377;67377;67377;5089;4801
67378;67378;67378;8303;7721
67379;67379;67379;3772;9995
67380;67380;67380;2387;634
67381;67381;67381;6948;598
67382;67382;67382;2183;2466
67383;67383;67383;8867;9516
67384;67384;67384;8064;4304
67385;67385;67385;1267;773
67386;67386;67386;4778;710
67387;67387;67387;4589;8018
67388;67388;67388;8750;3874
67389;67389;67389;256;1124
67390;67390;67390;8554;824
67391;67391;67391;6763;3537
67392;67392;67392;9887;8127
67393;67393;67393;958;6494
67394;67394;67394;3236;5006
67395;67395;67395;1151;5975
67396;67396;67396;9259;554
67397;67397;67397;3459;1482
67398;67398;67398;9741;7687
67399;67399;67399;2685;9713
67400;67400;67400;7115;7258
67401;67401;67401;5275;2408
67402;67402;67402;9288;3078
67403;67403;67403;2227;4078
67404;67404;67404;9894;369
67405;67405;67405;2204;767
67406;67406;67406;3342;5127
67407;67407;67407;1075;3052
67408;67408;67408;5140;3461
67409;67409;67409;3458;7878
67410;67410;67410;2982;1019
67411;67411;67411;1177;4713
67412;67412;67412;7205;9648
67413;67413;67413;4677;7727
67414;67414;67414;1666;6545
67415;67415;67415;5423;9519
67416;67416;67416;8078;6694
67417;67417;67417;7697;7775
67418;67418;67418;3107;4597
67419;67419;67419;8512;3865
67420;67420;67420;8850;2311
67421;67421;67421;1943;959
67422;67422;67422;4233;1020
67423;67423;67423;6625;1280
67424;67424;67424;2650;6219
67425;67425;67425;8672;9804
67426;67426;67426;9755;2961
67427;67427;67427;9436;4640
67428;67428;67428;1836;4692
67429;67429;67429;4982;5211
67430;67430;67430;7231;4686
67431;67431;67431;8627;51
67432;67432;67432;1389;7049
67433;67433;67433;6970;146
67434;67434;67434;2754;9680
67435;67435;67435;8121;7375
67436;67436;67436;6965;4182
67437;67437;67437;5;7523
67438;67438;67438;7129;1935
67439;67439;67439;6995;1605
67440;67440;67440;1092;6445
67441;67441;67441;197;7771
67442;67442;67442;411;1729
67443;67443;67443;6613;1472
67444;67444;67444;8031;3936
67445;67445;67445;4084;2326
67446;67446;67446;8823;7188
67447;67447;67447;5559;8406
67448;67448;67448;3167;2875
67449;67449;67449;2121;4999
67450;67450;67450;4030;4321
67451;67451;67451;8119;7989
67452;67452;67452;9563;3953
67453;67453;67453;4852;2364
67454;67454;67454;6922;2749
67455;67455;67455;6665;2599
67456;67456;67456;3731;3679
67457;67457;67457;2220;602
67458;67458;67458;9479;7146
67459;67459;67459;5548;5663
67460;67460;67460;6679;6224
67461;67461;67461;8306;3719
67462;67462;67462;5017;6579
67463;67463;67463;968;728
67464;67464;67464;3256;3291
67465;67465;67465;4727;4446
67466;67466;67466;518;8755
67467;67467;67467;7159;3632
67468;67468;67468;9971;312
67469;67469;67469;3353;9955
67470;67470;67470;4289;100
67471;67471;67471;6693;4111
67472;67472;67472;1949;7998
67473;67473;67473;8709;3316
67474;67474;67474;3649;355
67475;67475;67475;7769;1508
67476;67476;67476;653;7029
67477;67477;67477;1877;5290
67478;67478;67478;9840;3333
67479;67479;67479;2844;2289
67480;67480;67480;9690;4678
67481;67481;67481;7767;948
67482;67482;67482;6731;6189
67483;67483;67483;4315;7340
67484;67484;67484;2704;4335
67485;67485;67485;8327;3305
67486;67486;67486;5398;439
67487;67487;67487;3052;8831
67488;67488;67488;8076;3886
67489;67489;67489;6397;4616
67490;67490;67490;3219;3602
67491;67491;67491;4988;4018
67492;67492;67492;3024;4330
67493;67493;67493;1476;795
67494;67494;67494;3652;6694
